,name,mins_played,tries,try_assists,conversions,penalty_goals,drop_goals,meters_made,carries,possession_kicked_pct,meters_kicked,balls_played_by_hand,passes_made,offloads,broken_tackles,knock_ons,tackles_made,missed_tackles,tackle_success_pct,dominant_tackles_pct,turnovers_won,turnovers_conceded,handling_errors,pens_conceded,offside_penalties,scrum_penalties,lineouts_won,lineouts_stolen,YC,RC,at_home,position_num,is_sub,playguid
498,Adam Hastings,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1,AH313483
499,Sione Tuipulotu,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1,ST886478
500,Freddie Steward,80.0,0.0,0.0,0.0,0.0,0.0,58.0,7.0,0.0,92.0,67.0,1.0,1.0,0.0,0.0,5.0,2.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,15,0,FS380018
501,Max Malins,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,8.0,2.0,80.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,14,0,MM832184
502,Joe Marchant,70.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0,0.0,100.0,2.0,1.0,1.0,0.0,7.0,1.0,83.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,JM952052
503,Henry Slade,80.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,24.0,90.0,7.0,0.0,0.0,0.0,7.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,HS586007
504,Jack Nowell,80.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,0.0,44.0,86.0,1.0,1.0,2.0,0.0,7.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,JN875222
505,Marcus Smith,80.0,0.0,0.0,0.0,5.0,0.0,30.0,5.0,0.0,301.0,68.0,13.0,0.0,0.0,0.0,6.0,1.0,88.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,MS438642
506,Harry Randall,52.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,123.0,81.0,24.0,0.0,1.0,0.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,HR101296
507,Ellis Genge,66.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,12.0,1.0,93.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,EG908747
508,Jamie George,80.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,11.0,1.0,93.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,JG594765
509,Kyle Sinckler,38.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,6.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,0,KS314500
510,Maro Itoje,80.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,13.0,3.0,79.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1,4,0,MI369148
511,Charlie Ewels,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,0,CE445208
512,Courtney Lawes,80.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,16.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,6,0,CL794376
513,Tom Curry,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,TC478587
514,Sam Simmonds,80.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,0.0,0.0,100.0,1.0,0.0,3.0,0.0,13.0,2.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,SS343221
515,Jamie Blamire,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,JB951848
516,Joe Marler,14.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,JM130488
517,Will Stuart,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,WS816688
518,Joe Launchbury,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,1,JL385098
519,Alex Dombrandt,52.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,AD528464
520,Ben Youngs,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,55.0,6.0,0.0,0.0,0.0,2.0,1.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1,1,BY523643
521,George Ford,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,GF392165
522,Elliot Daly,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,1,ED181409
523,Hugo Keenan,80.0,1.0,0.0,0.0,0.0,0.0,117.0,18.0,0.0,80.0,92.0,8.0,2.0,4.0,1.0,2.0,1.0,67.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,HK751316
524,Andrew Conway,80.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,173.0,67.0,4.0,0.0,2.0,0.0,3.0,3.0,71.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,AC788211
525,Garry Ringrose,80.0,0.0,0.0,0.0,0.0,0.0,58.0,16.0,0.0,3.0,96.0,11.0,0.0,2.0,1.0,5.0,0.0,100.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,GR900605
526,Bundee Aki,66.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,0.0,100.0,6.0,1.0,2.0,0.0,2.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,BA768636
527,James Lowe,80.0,1.0,0.0,0.0,0.0,0.0,209.0,13.0,0.0,192.0,80.0,4.0,1.0,5.0,0.0,1.0,1.0,50.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,11,0,JL715164
528,Johnny Sexton,79.0,0.0,0.0,3.0,2.0,0.0,46.0,12.0,0.0,43.0,96.0,37.0,2.0,0.0,0.0,7.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,JS228312
529,Jamison Gibson-Park,67.0,0.0,1.0,0.0,0.0,0.0,18.0,4.0,0.0,109.0,94.0,59.0,0.0,1.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,JG677554
530,Cian Healy,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,2.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,CH726208
531,Dan Sheehan,53.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0,0.0,0.0,100.0,3.0,1.0,3.0,0.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,DS458390
532,Tadhg Furlong,74.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,0.0,0.0,100.0,7.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,TF974321
533,Tadhg Beirne,80.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,0.0,100.0,10.0,1.0,0.0,1.0,7.0,0.0,100.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0,4,0,TB830937
534,James Ryan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,JR854317
535,Peter O'Mahony,61.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,100.0,4.0,0.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,6,0,PO196534
536,Josh van der Flier,80.0,0.0,1.0,0.0,0.0,0.0,64.0,11.0,0.0,0.0,100.0,3.0,0.0,0.0,1.0,4.0,0.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,JV681352
537,Caelan Doris,80.0,0.0,0.0,0.0,0.0,0.0,54.0,5.0,0.0,0.0,100.0,5.0,0.0,2.0,0.0,5.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,8,0,CD872704
538,Rob Herring,27.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,RH218431
539,Dave Kilcoyne,27.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,DK192698
540,Finlay Bealham,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,FB999044
541,Iain Henderson,79.0,0.0,0.0,0.0,0.0,0.0,51.0,10.0,0.0,0.0,100.0,4.0,0.0,1.0,1.0,8.0,0.0,100.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,5,1,IH244693
542,Jack Conan,19.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,JC661063
543,Conor Murray,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,81.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,CM573391
544,Joey Carbery,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1,JC206181
545,Robbie Henshaw,14.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,0.0,100.0,1.0,1.0,2.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1,RH772080
546,Johnny McNicholl,60.0,0.0,0.0,0.0,0.0,0.0,87.0,14.0,0.0,263.0,78.0,11.0,3.0,2.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,JM170940
547,Louis Rees-Zammit,80.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0,0.0,79.0,86.0,4.0,1.0,8.0,1.0,3.0,2.0,60.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,LR428316
548,Owen Watkin,80.0,1.0,0.0,0.0,0.0,0.0,69.0,11.0,0.0,0.0,100.0,9.0,3.0,3.0,0.0,5.0,1.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,OW990997
549,Uilisi Halaholo,46.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0,3.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,WH777282
550,Josh Adams,80.0,1.0,0.0,0.0,0.0,0.0,55.0,4.0,0.0,150.0,67.0,3.0,0.0,6.0,1.0,12.0,2.0,79.0,7.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,JA935900
551,Dan Biggar,80.0,0.0,0.0,3.0,0.0,0.0,24.0,5.0,0.0,189.0,86.0,27.0,0.0,0.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,DB100356
552,Gareth Davies,66.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,292.0,88.0,71.0,0.0,0.0,1.0,4.0,1.0,80.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,GD113443
553,Gareth Thomas,60.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,5.0,2.0,83.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,GT324524
554,Dewi Lake,75.0,1.0,0.0,0.0,0.0,0.0,44.0,11.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,9.0,1.0,88.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,DL576464
555,Dillon Lewis,40.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,5.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,0,DL985901
556,Adam Beard,80.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,100.0,12.0,0.0,0.0,0.0,9.0,0.0,100.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1,4,0,AB882295
557,Alun Wyn Jones,60.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,100.0,5.0,3.0,1.0,0.0,8.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,5,0,AJ442966
558,Seb Davies,49.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,6.0,2.0,70.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1,6,0,SD710082
559,Josh Navidi,80.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,13.0,0.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,JN511753
560,Taulupe Faletau,80.0,0.0,1.0,0.0,0.0,0.0,44.0,9.0,0.0,0.0,100.0,8.0,0.0,0.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,TF890867
561,Bradley Roberts,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,BR449569
562,Wyn Jones,20.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,100.0,4.0,1.0,0.0,0.0,5.0,0.0,100.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,OJ524283
563,Leon Brown,40.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,100.0,2.0,1.0,0.0,0.0,4.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,1,LB915327
564,Will Rowlands,20.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,5,1,WR283546
565,Ross Moriarty,31.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,100.0,4.0,1.0,0.0,0.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,6,1,CM372062
566,Kieran Hardy,14.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,102.0,83.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,1,KH487325
567,Callum Sheedy,20.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,25.0,88.0,5.0,0.0,0.0,0.0,2.0,1.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,CS506075
568,Nick Tompkins,34.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,63.0,92.0,7.0,1.0,2.0,0.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,1,NT897139
569,Ange Capuozzo,80.0,0.0,1.0,0.0,0.0,0.0,129.0,12.0,0.0,76.0,92.0,11.0,1.0,3.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,AC249727
570,Edoardo Padovani,80.0,1.0,0.0,0.0,2.0,0.0,45.0,7.0,0.0,49.0,90.0,2.0,0.0,1.0,0.0,4.0,3.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,EP413386
571,Juan Ignacio Brex,80.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,0.0,58.0,82.0,4.0,1.0,2.0,0.0,10.0,6.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,JB459700
572,Leonardo Marin,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,88.0,6.0,0.0,0.0,0.0,15.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,LM196125
573,Monty Ioane,80.0,0.0,0.0,0.0,0.0,0.0,174.0,12.0,0.0,34.0,89.0,6.0,2.0,7.0,0.0,4.0,2.0,67.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,MI848101
574,Paolo Garbisi,80.0,0.0,0.0,1.0,3.0,0.0,18.0,6.0,0.0,514.0,52.0,11.0,0.0,0.0,0.0,8.0,2.0,90.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,PG443746
575,Callum Braley,60.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,321.0,75.0,39.0,0.0,2.0,0.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,CB680200
576,Danilo Fischetti,69.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,11.0,1.0,91.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,DF470268
577,Giacomo Nicotera,53.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,12.0,0.0,100.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,GN158817
578,Pietro Ceccarelli,53.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,4.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,PC874545
579,Marco Fuser,48.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,100.0,5.0,1.0,1.0,0.0,9.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0,4,0,MF969568
580,Federico Ruzza,80.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,100.0,2.0,0.0,1.0,0.0,12.0,0.0,100.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0,5,0,FR364036
581,Giovanni Pettinelli,74.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,100.0,5.0,1.0,1.0,0.0,12.0,1.0,93.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,GP143195
582,Michele Lamaro,80.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,47.0,88.0,2.0,0.0,0.0,0.0,17.0,1.0,94.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,ML280219
583,Toa Halafihi,63.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,11.0,1.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,TH129032
584,Luca Bigi,27.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,8.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,LB988097
585,Cherif Traore,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,CT855662
586,Filippo Alongi,27.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,FA122922
587,David Sisi,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,DS555250
588,Niccolo Cannone,32.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0,12.0,0.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,NC161980
589,Braam Steyn,17.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,6.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,1,AS421316
590,Alessandro Fusco,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,90.0,17.0,0.0,0.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,AF878846
591,Marco Zanon,27.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,100.0,3.0,1.0,1.0,0.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1,MZ899300
592,Hugo Keenan,73.0,0.0,0.0,0.0,0.0,0.0,97.0,8.0,0.0,0.0,100.0,4.0,1.0,1.0,0.0,3.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,HK751316
593,Mack Hansen,80.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,91.0,86.0,9.0,3.0,1.0,0.0,9.0,1.0,89.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,MH859498
594,Garry Ringrose,80.0,0.0,0.0,0.0,0.0,0.0,71.0,8.0,0.0,0.0,100.0,3.0,0.0,2.0,0.0,5.0,1.0,83.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,GR900605
595,Bundee Aki,56.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,4.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,12,0,BA768636
596,James Lowe,80.0,0.0,1.0,0.0,0.0,0.0,116.0,11.0,0.0,174.0,83.0,5.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,JL715164
597,Johnny Sexton,80.0,0.0,0.0,3.0,0.0,0.0,20.0,3.0,0.0,133.0,86.0,30.0,0.0,0.0,0.0,10.0,1.0,85.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,JS228312
