,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,turnovers_conceded,defenders_beaten,try_assists,offloads,clean_breaks,lineouts_won,lineouts_stolen,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
951,0,2,1,2,0,0,1,0,0,0,0,0,0,1,Oli Hoskins,21,1,3,OH113242,0,0,0
952,0,0,3,3,0,0,0,0,0,0,0,1,0,1,Rob Simmons,21,1,5,RS692558,0,0,0
953,0,0,1,4,0,0,1,0,0,0,0,0,1,1,George Nott,25,1,4,GN175262,0,0,0
954,0,2,6,6,1,0,2,1,0,0,0,0,0,1,Sean O'Brien,30,1,8,SO756800,0,0,0
955,22,2,17,0,0,0,0,2,0,0,0,0,0,1,Hugh O'Sullivan,21,1,9,HO175730,0,0,0
956,22,3,2,1,0,0,1,2,0,0,1,0,0,1,Benhard Janse van Rensburg,25,1,12,BJ830229,0,0,0
957,9,2,4,5,1,1,1,0,0,0,0,0,0,0,Freddie Steward,80,0,15,FS380018,0,0,0
958,22,6,1,5,0,1,2,0,0,0,1,0,0,0,Harry Potter,80,0,14,HP136103,0,0,0
959,4,4,1,3,0,0,2,0,0,1,0,0,0,0,Matt Scott,52,0,13,MS156720,0,0,0
960,6,4,6,11,2,0,0,0,0,2,0,0,0,0,Juan Pablo Socino,80,0,12,JS419899,0,0,0
961,8,6,0,3,0,0,1,1,0,0,0,0,0,0,Nemani Nadolo,80,0,11,RN208925,0,0,0
962,7,2,21,7,3,0,0,0,0,0,0,0,0,0,George Ford,80,0,10,GF392165,3,0,1
963,21,6,30,1,0,0,1,3,0,0,0,0,0,0,Ben Youngs,52,0,9,BY523643,0,0,0
964,35,8,1,9,1,1,0,1,0,0,0,0,0,0,Ellis Genge,59,0,1,EG908747,0,0,0
965,0,2,2,12,2,0,0,0,0,0,0,0,0,0,Nic Dolly,46,0,2,ND508012,0,1,0
966,0,1,0,9,0,0,1,0,0,0,0,0,0,0,Dan Cole,66,0,3,DC242003,0,0,0
967,14,3,2,13,0,0,0,1,0,0,0,7,0,0,Harry Wells,80,0,4,HW230339,0,0,0
968,1,2,2,7,0,0,0,0,0,0,0,0,0,0,Calum Green,59,0,5,CG647423,0,0,0
969,22,6,1,8,3,0,0,4,0,0,1,1,0,0,George Martin,80,0,6,GM767405,0,0,0
970,0,1,0,11,1,0,0,0,0,0,0,0,0,0,Tommy Reffell,46,0,7,TR815440,0,0,0
971,65,13,10,11,2,0,1,0,0,0,0,7,0,0,Hanro Liebenberg,80,0,8,HL618150,0,1,0
972,4,2,2,4,0,0,0,0,0,0,0,0,0,0,Julian Montoya,34,1,2,JM769604,0,0,0
973,12,2,0,2,1,0,0,0,0,0,0,0,0,0,Nephi Leatigaga,21,1,1,NL771383,0,0,0
974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Joe Heyes,14,1,3,JH461608,0,0,0
975,0,0,1,3,0,0,0,0,0,0,0,1,0,0,Eli Snyman,21,1,5,ES993024,0,0,0
976,4,4,1,5,2,1,0,0,0,0,0,0,0,0,Marco van Staden,34,1,7,MV830425,0,0,0
977,0,0,20,2,0,0,0,0,0,0,0,0,0,0,Richard Wigglesworth,28,1,9,RW394896,0,0,0
978,0,2,0,0,2,0,1,0,0,0,0,0,0,0,Freddie Burns,18,1,2,FB166449,0,0,0
979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Guy Porter,28,1,13,GP493738,0,0,0
980,114,9,7,4,1,2,1,5,0,1,2,0,0,1,Max Malins,80,0,15,MM832184,0,0,0
981,65,9,3,3,0,1,1,3,0,1,0,0,0,1,Alex Lewington,80,0,14,AL809249,0,0,0
982,26,2,1,3,2,1,1,1,0,0,0,0,0,1,Dominic Morris,51,0,13,DM369563,0,0,0
983,11,5,7,11,0,0,1,0,0,1,0,0,0,1,Alex Lozowski,80,0,12,AL146980,0,0,0
984,16,7,5,2,0,0,0,1,0,2,1,0,0,1,Sean Maitland,51,0,11,SM339841,0,0,0
985,6,4,17,8,1,0,0,0,0,0,0,0,0,1,Owen Farrell,80,0,10,OF274612,3,0,3
986,12,5,60,3,3,0,0,0,0,2,0,0,0,1,Aled Davies,76,0,9,AD709542,0,0,0
987,13,8,0,8,1,1,2,2,0,0,1,0,0,1,Mako Vunipola,66,0,1,MV475875,0,1,0
988,24,5,2,9,0,0,2,0,0,0,0,0,0,1,Jamie George,70,0,2,JG594765,0,1,0
989,0,2,1,6,2,0,0,0,0,0,0,0,0,1,Marco Riccioni,66,0,3,MR621017,0,0,0
990,10,4,4,4,0,0,3,0,0,1,1,2,0,1,Callum Hunter-Hill,51,0,4,CH461248,0,0,0
991,16,4,2,5,1,0,2,0,0,0,0,4,0,1,Tim Swinson,80,0,5,TS662989,0,0,0
992,3,2,0,5,1,0,1,0,0,0,0,10,0,1,Nick Isiekwe,80,0,6,NI437601,0,0,0
993,60,7,1,14,3,0,1,2,0,0,1,1,0,1,Ben Earl,76,0,7,BE558129,0,0,0
994,48,15,10,9,3,0,1,2,0,2,0,0,0,1,Billy Vunipola,80,0,8,VV741662,0,1,0
995,25,4,0,0,0,0,0,0,0,0,0,0,0,1,Tom Woolstencroft,10,1,2,TW899795,0,0,0
996,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Eroni Mawi,14,1,1,EM590593,0,0,0
997,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Alec Clarey,14,1,3,AC448407,0,0,0
998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sean Reffell,4,1,7,SR714658,0,0,0
999,7,3,3,6,3,0,0,0,0,0,0,4,0,1,Andy Christie,29,1,4,AC758187,0,0,0
1000,0,0,2,0,0,0,0,0,0,0,0,0,0,1,Ivan van Zyl,4,1,9,IV740967,0,0,0
1001,22,3,5,3,0,0,0,1,0,0,0,1,0,1,Alex Goode,29,1,11,AG979668,0,0,0
1002,34,5,2,3,0,0,2,1,0,0,1,0,0,1,Nick Tompkins,29,1,13,NT897139,0,0,0
1003,66,13,6,1,0,0,0,6,0,1,1,0,0,0,Mike Brown,80,0,15,MB981735,0,1,0
1004,38,7,4,5,0,0,0,3,0,1,0,0,0,0,Adam Radwan,80,0,14,AR914169,0,0,0
1005,51,7,1,8,2,2,0,3,0,0,1,0,0,0,Ben Stevenson,80,0,13,BS407552,0,1,0
1006,9,5,6,4,0,0,2,0,0,0,0,0,0,0,Pete Lucock,61,0,12,PL480020,0,0,0
1007,44,6,2,4,0,0,2,0,0,0,1,0,0,0,Nathan Earle,80,0,11,NE806229,0,0,0
1008,25,5,15,8,0,1,1,0,0,0,0,0,0,0,Brett Connon,80,0,10,BC715151,3,0,2
1009,0,1,51,2,1,0,1,0,1,0,0,0,0,0,Louis Schreuder,69,0,9,LS101938,0,0,0
1010,4,2,0,3,1,0,0,0,0,0,0,0,0,0,Adam Brocklebank,48,0,1,AB332520,0,0,0
1011,6,3,2,6,0,0,0,0,0,0,0,0,0,0,George McGuigan,63,0,2,GM717660,0,0,0
1012,0,1,1,5,0,0,0,0,0,0,0,0,0,0,Trevor Davison,80,0,3,TD547427,0,0,0
1013,1,3,1,1,1,0,0,0,0,0,0,0,1,0,Marco Fuser,53,0,4,MF969568,0,0,0
1014,29,3,2,8,2,4,1,1,0,0,1,3,0,0,Sean Robinson,80,0,5,SR726850,0,0,0
1015,24,5,1,7,2,0,0,1,0,1,1,0,0,0,Gary Graham,61,0,6,GG484795,0,0,0
1016,8,6,4,11,4,0,0,1,0,1,0,0,0,0,Will Welch,80,0,7,WW657895,0,0,0
1017,1,5,4,13,1,0,1,0,0,0,0,2,0,0,Callum Chick,80,0,8,CC621973,0,0,0
1018,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Jamie Blamire,17,1,2,JB951848,0,0,0
1019,7,5,0,1,2,0,0,1,0,0,0,0,0,0,Logovi'i Mulipola,32,1,1,LM816589,0,0,0
1020,0,1,1,6,0,0,0,0,0,0,0,1,0,0,Will Montgomery,27,1,4,WM634583,0,0,0
1021,0,0,2,4,1,0,0,0,0,0,0,1,0,0,Josh Basham,19,1,6,JB902673,0,0,0
1022,4,1,2,3,0,0,0,0,0,0,0,0,0,0,Cameron Nordli-Kelemeti,11,1,9,CN262869,0,0,0
1023,19,3,2,2,1,1,0,3,0,2,0,0,0,0,George Wacokecoke,19,1,12,GW407387,0,0,0
1024,51,6,2,2,1,0,0,1,0,0,0,0,0,1,Marcus Watson,80,0,15,MW483035,0,0,0
1025,46,5,0,3,2,0,0,1,0,0,1,0,0,1,Zach Kibirige,77,0,14,ZK819089,0,1,0
1026,26,8,1,6,2,0,0,1,0,1,0,0,0,1,Sam Spink,56,0,13,SS731305,0,0,0
1027,42,6,6,7,2,0,0,1,0,0,0,1,0,1,Michael Le Bourgeois,80,0,12,ML801876,0,0,0
1028,20,3,0,3,3,0,0,1,0,0,0,0,0,1,Josh Bassett,80,0,11,JB730395,0,0,0
1029,37,6,17,4,1,0,2,3,0,1,0,0,0,1,Jacob Umaga,80,0,10,JU557208,2,0,2
1030,43,4,52,4,2,1,0,0,1,1,1,1,0,1,Dan Robson,71,0,9,DR199381,0,1,0
1031,2,4,2,4,0,0,1,0,0,0,0,0,0,1,Ben Harris,43,0,1,BH450815,0,0,0
1032,0,0,0,5,1,0,0,0,0,0,0,0,0,1,Tom Cruse,8,0,2,TC616571,0,0,0
1033,0,0,0,4,0,0,0,0,0,0,0,0,0,1,Pieter Scholtz,35,0,3,PS948209,0,0,0
1034,65,6,4,8,0,0,2,1,0,0,2,2,0,1,Vaea Fifita,50,0,4,VF222878,0,0,0
1035,10,9,6,9,1,1,0,0,0,1,0,5,1,1,Elliott Stooke,80,0,5,ES861253,0,0,0
1036,11,4,3,3,2,0,0,0,0,0,0,3,0,1,Brad Shields,80,0,6,BS229326,0,0,0
1037,36,6,4,9,2,0,1,1,1,1,0,1,0,1,Thomas Young,71,0,7,TY905524,0,0,0
1038,20,9,2,11,1,1,0,2,0,0,0,0,1,1,Tom Willis,80,0,8,TW972045,0,0,0
1039,44,9,5,7,1,0,2,1,0,0,1,0,0,1,Gabriel Oghre,9,1,9,GO190508,0,0,0
1040,3,4,1,2,0,0,0,0,0,0,0,0,0,1,Robin Hislop,37,1,1,RH517906,0,0,0
1041,1,3,1,2,0,0,0,1,0,0,0,0,0,1,Jeff Toomaga-Allen,45,1,3,JA194925,0,0,0
1042,2,3,0,1,0,0,0,0,0,0,0,0,0,1,James Gaskell,30,1,4,JG555531,0,0,0
1043,0,0,8,3,0,0,0,0,0,0,0,0,0,1,Will Porter,9,1,7,WP963564,0,0,0
1044,1,1,3,3,1,0,0,0,0,0,0,0,0,1,Jimmy Gopperth,24,1,13,JG291696,2,0,0
1045,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Ali Crossdale,3,1,14,AC236132,0,0,0
1046,23,5,7,3,0,1,0,2,0,1,1,0,0,0,George Furbank,41,0,15,GF915654,0,0,0
1047,89,9,3,7,1,0,1,5,0,0,2,0,0,0,Tommy Freeman,80,0,14,TF846529,0,0,0
1048,43,6,1,2,0,0,1,4,0,0,2,1,0,0,Matt Proctor,13,0,13,MP925514,0,0,0
1049,0,5,9,9,0,0,1,1,0,1,0,0,0,0,Fraser Dingwall,80,0,12,FD904134,0,0,0
1050,24,4,2,4,2,0,1,4,0,0,1,0,0,0,Ollie Sleightholme,80,0,11,OS133310,0,0,0
1051,1,1,26,7,1,0,3,0,0,0,0,0,0,0,Dan Biggar,80,0,10,DB100356,1,0,1
1052,3,2,58,2,1,0,1,0,0,0,0,0,0,0,Alex Mitchell,80,0,9,AM990246,0,0,0
1053,0,4,2,7,0,0,0,0,0,1,0,0,0,0,Nick Auterac,41,0,1,NA593737,0,0,0
1054,25,5,6,10,3,1,0,1,0,1,0,0,0,0,Sam Matavesi,68,0,2,SM232545,0,1,0
1055,2,1,0,7,0,1,0,0,0,0,0,0,0,0,Paul Hill,59,0,3,PH646364,0,0,0
1056,7,7,9,6,0,1,1,0,0,1,0,9,0,0,David Ribbans,72,0,4,DR539502,0,0,0
1057,6,5,2,6,0,0,0,0,0,2,0,1,0,0,Api Ratuniyarawa,55,0,5,AR118579,0,0,0
1058,12,9,7,6,0,0,1,1,0,0,0,7,0,0,Courtney Lawes,80,0,6,CL794376,0,0,0
1059,22,4,4,9,1,0,0,0,0,0,0,1,0,0,Lewis Ludlam,80,0,7,LL840089,0,1,0
1060,35,7,2,6,0,1,0,2,1,1,1,0,0,0,Juarno Augustus,55,0,8,JA894551,0,0,0
1061,3,1,4,2,0,0,0,0,0,0,0,0,0,0,James Fish,12,1,2,JF794080,0,1,0
1062,0,1,0,4,0,0,0,0,0,0,0,0,0,0,Alex Waller,39,1,1,AW666449,0,0,0
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ehren Painter,21,1,3,EP503621,0,0,0
1064,0,1,2,4,0,0,0,0,0,0,0,1,0,0,Alex Coles,25,1,5,AC890060,0,0,0
1065,9,4,2,5,1,0,0,0,0,0,0,0,0,0,Teimana Harrison,25,1,8,TH461593,0,0,0
1066,15,2,1,1,2,0,0,1,0,1,1,0,0,0,Frank Lomani,39,1,15,FL869843,0,0,0
1067,17,4,10,9,2,0,0,2,0,1,0,0,0,0,Rory Hutchinson,67,1,13,RH318511,0,0,0
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex Moon,8,1,4,AM144508,0,0,0
1069,66,8,4,2,0,0,1,4,0,0,0,0,0,1,Simon Hammersley,80,0,15,SH416986,0,0,0
1070,54,7,4,4,1,0,0,4,0,1,1,0,0,1,Denny Solomona,80,0,14,DS747783,0,0,0
1071,13,3,12,7,0,1,1,0,0,0,1,0,0,1,Sam James,80,0,13,SJ271806,0,0,0
1072,17,7,3,7,1,1,1,3,0,0,0,0,0,1,Manu Tuilagi,80,0,12,ET402595,0,0,0
1073,52,7,1,2,5,0,0,3,0,0,1,0,0,1,Byron McGuigan,80,0,11,BM731353,0,0,0
1074,4,2,20,9,1,0,0,1,0,1,0,0,0,1,Kieran Wilkinson,71,0,10,KW495016,2,0,2
1075,66,14,66,6,1,1,3,3,0,1,0,0,0,1,Raffi Quirke,80,0,9,RQ226339,0,2,0
1076,0,2,3,7,0,1,0,0,0,2,0,0,0,1,Bevan Rodd,73,0,1,BR106791,0,0,0
1077,7,5,6,6,2,1,0,0,0,1,0,0,0,1,Curtis Langdon,55,0,2,CL694339,0,0,0
1078,0,1,3,6,1,0,0,0,0,0,0,0,0,1,Nic Schonert,54,0,3,NS357337,0,0,0
1079,47,16,3,5,0,0,2,2,0,1,0,1,0,1,Jean-Luc du Preez,80,0,4,JD337032,0,0,0
1080,19,7,3,6,1,0,4,1,1,0,1,5,0,1,Cobus Wiese,55,0,5,CW874773,0,0,0
1081,18,11,2,9,0,1,0,1,0,0,0,2,0,1,Jono Ross,80,0,6,JR404876,0,1,0
1082,28,10,8,12,1,3,0,1,0,0,0,0,0,1,Tom Curry,80,0,7,TC478587,0,0,0
1083,13,12,7,4,0,0,2,0,0,1,0,5,0,1,Daniel du Preez,80,0,8,DD353010,0,0,0
1084,2,2,2,3,0,0,1,0,0,0,0,0,0,1,Tommy Taylor,25,1,2,TT868712,0,0,0
1085,0,1,0,2,0,0,0,0,0,0,0,0,0,1,Ross Harrison,7,1,1,RH166237,0,0,0
1086,0,1,0,6,0,0,0,0,0,0,0,0,0,1,Coenie Oosthuizen,26,1,3,CO268234,0,0,0
1087,7,2,0,4,0,0,0,0,0,0,0,3,0,1,JP du Preez,25,1,5,JD337564,0,0,0
1088,0,0,0,4,0,0,0,0,0,0,0,0,0,1,Tom Curtis,9,1,10,TC894702,1,0,0
1089,89,14,7,4,1,0,1,5,0,0,1,1,0,0,Tyrone Green,80,0,15,TG140377,0,1,0
1090,30,6,2,8,1,0,1,5,0,0,1,0,0,0,Joe Marchant,80,0,14,JM952052,0,0,0
1091,28,3,0,2,2,0,2,1,0,0,1,0,0,0,Luke Northmore,54,0,13,LN656772,0,1,0
1092,26,7,6,11,0,1,0,2,0,0,1,0,0,0,Andre Esterhuizen,80,0,12,AE859027,0,0,0
1093,4,3,1,7,3,0,0,0,0,0,0,0,0,0,Cadan Murley,71,0,11,CM337255,0,0,0
1094,12,4,11,8,1,1,1,1,0,0,0,0,0,0,Marcus Smith,71,0,10,MS438642,1,0,2
1095,15,1,39,3,3,0,0,0,0,0,0,0,0,0,Danny Care,69,0,9,DC572851,0,1,0
1096,1,5,3,5,3,0,0,0,0,0,0,0,0,0,Joe Marler,80,0,1,JM130488,0,0,0
1097,1,2,0,12,0,1,0,0,0,0,0,0,0,0,Jack Walker,80,0,2,JW464654,0,0,0
1098,0,1,0,6,1,0,0,0,0,0,0,0,0,0,Simon Kerrod,49,0,3,SK536861,0,0,0
1099,1,3,4,12,0,0,0,0,0,0,0,5,0,0,Matt Symons,80,0,4,MS697097,0,0,0
1100,14,8,1,10,0,1,1,0,0,1,0,2,0,0,Dino Lamb,80,0,5,DL309019,0,0,0
1101,17,8,2,17,3,0,0,0,1,0,0,0,0,0,James Chisholm,80,0,6,JC684099,0,0,0
1102,11,7,1,9,3,0,1,0,0,1,0,0,1,0,Jack Kenningham,63,0,7,JK878294,0,0,0
1103,14,5,5,11,1,1,1,0,0,0,0,1,0,0,Alex Dombrandt,80,0,8,AD528464,0,0,0
1104,0,0,0,6,1,0,1,0,0,0,0,0,0,0,Will Collier,31,1,3,WC705990,0,0,0
1105,0,3,0,4,0,0,0,0,0,0,0,0,0,0,Tom Lawday,17,1,7,TL410187,0,0,0
1106,2,1,10,1,0,0,0,0,0,0,0,0,0,0,Scott Steele,11,1,9,SS244714,0,0,0
1107,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Huw Jones,9,1,10,HJ337666,0,0,0
1108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Louis Lynagh,9,1,11,LL358015,0,0,0
1109,47,14,4,4,0,1,3,6,0,0,1,0,0,1,Mike Brown,80,0,15,MB981735,0,0,0
1110,0,2,2,4,2,1,2,0,0,1,0,0,0,1,Adam Radwan,80,0,14,AR914169,0,0,0
1111,9,7,5,8,2,0,2,2,0,1,0,0,0,1,Ben Stevenson,80,0,13,BS407552,0,0,0
1112,16,4,7,6,3,1,1,1,0,0,0,0,0,1,Max Wright,80,0,12,MW351713,0,0,0
1113,62,10,3,3,3,0,3,7,0,0,0,0,0,1,Mateo Carreras,80,0,11,MC625187,0,0,0
1114,3,2,10,5,0,0,1,0,0,0,0,0,0,1,Brett Connon,80,0,10,BC715151,2,0,1
1115,1,1,57,4,1,0,0,0,0,1,0,0,0,1,Louis Schreuder,68,0,9,LS101938,0,0,0
1116,7,2,0,6,2,0,0,0,0,0,0,0,0,1,Adam Brocklebank,68,0,1,AB332520,0,0,0
1117,21,6,2,4,2,0,0,2,0,0,1,0,0,1,George McGuigan,64,0,2,GM717660,0,0,0
1118,8,4,0,6,0,0,0,0,0,0,0,0,0,1,Trevor Davison,57,0,3,TD547427,0,0,0
1119,21,6,3,3,1,0,0,1,0,0,1,3,0,1,Greg Peterson,80,0,4,GP926844,0,0,0
1120,2,6,2,5,2,0,0,0,0,0,0,4,0,1,George Merrick,61,0,5,GM291904,0,0,0
1121,16,11,3,5,2,0,1,1,0,1,0,3,0,1,Callum Chick,80,0,6,CC621973,0,1,0
1122,2,3,5,4,2,0,1,1,0,0,0,1,0,1,Will Welch,80,0,7,WW657895,0,0,0
1123,24,10,4,4,2,1,0,1,0,0,0,0,0,1,Carl Fearns,57,0,8,CF997884,0,0,0
1124,0,4,1,3,1,2,0,0,0,0,0,0,0,1,Jamie Blamire,12,1,1,JB951848,0,0,0
1125,1,2,0,1,0,0,0,0,0,0,0,0,0,1,Kyle Cooper,12,1,9,KC290866,0,0,0
1126,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Richard Palframan,23,1,3,RP367215,0,0,0
1127,0,0,1,1,0,0,0,0,0,0,0,1,0,1,Will Montgomery,19,1,5,WM634583,0,0,0
1128,13,2,0,2,0,1,0,1,0,0,1,0,0,1,Gary Graham,23,1,8,GG484795,0,0,0
1129,3,2,1,0,0,0,0,0,0,1,0,0,0,1,George Wacokecoke,16,1,2,GW407387,0,0,0
1130,61,9,6,4,2,0,0,4,0,2,2,0,0,0,Ioan Lloyd,75,0,15,IL562145,0,0,0
1131,2,6,5,8,1,1,1,4,0,0,0,0,0,0,Toby Fricker,80,0,14,TF242691,0,0,0
1132,22,7,10,10,2,0,2,1,0,2,0,0,0,0,Jack Bates,80,0,13,JB641766,0,0,0
1133,10,3,15,14,2,0,0,0,0,1,0,0,0,0,Antoine Frisch,80,0,12,AF314846,0,0,0
1134,75,10,10,2,1,1,3,3,0,3,1,0,0,0,Alapati Leiua,80,0,11,AL417590,0,1,0
1135,28,3,22,5,2,0,3,3,0,0,1,0,0,0,Callum Sheedy,53,0,10,CS506075,0,0,0
1136,107,8,40,3,3,0,0,5,1,2,2,0,0,0,Harry Randall,72,0,9,HR101296,0,0,0
1137,1,3,2,4,0,1,1,0,0,0,0,0,0,0,Yann Thomas,58,0,1,YT739953,0,0,0
1138,12,4,3,9,1,0,0,0,0,0,0,0,0,0,Jake Kerr,58,0,2,JK352562,0,0,0
1139,13,5,5,8,1,0,0,1,0,0,0,0,0,0,Kyle Sinckler,58,0,3,KS314500,0,0,0
1140,0,2,3,11,0,0,1,0,0,1,0,2,0,0,Dave Attwood,80,0,4,DA784228,0,0,0
1141,12,2,5,7,0,0,0,0,0,0,0,3,0,0,Joe Joyce,80,0,5,JJ275512,0,0,0
1142,1,2,5,12,2,0,1,0,0,0,0,4,0,0,Sam Jeffries,80,0,6,SJ154651,0,0,0
1143,4,2,3,11,2,1,1,0,0,1,0,0,0,0,Daniel Thomas,70,0,7,DT850621,0,0,0
1144,39,8,3,15,0,1,1,2,0,0,1,0,0,0,Fitz Harding,80,0,8,GH740845,0,0,0
1145,0,0,2,6,1,0,1,0,0,0,0,0,0,0,Harry Thacker,22,1,2,HT779571,0,0,0
1146,0,0,0,5,1,0,0,0,0,0,0,0,0,0,Max Lahiff,22,1,1,ML914436,0,0,0
1147,0,0,0,5,2,0,0,0,0,0,0,0,0,0,John Afoa,22,1,3,IA314592,0,0,0
1148,0,1,1,3,0,0,0,0,0,0,0,0,0,0,Jake Heenan,10,1,7,JH133700,0,0,0
1149,4,1,4,0,0,0,0,0,0,1,0,0,0,0,Andy Uren,8,1,9,AU529251,0,0,0
1150,1,1,0,2,0,0,0,1,0,0,0,0,0,0,Tom Whiteley,5,1,15,TW928345,0,0,0
1151,24,4,1,0,0,0,0,1,0,0,0,0,0,0,Charlie Powell,27,1,10,CP666421,0,0,0
1152,16,4,1,2,1,0,1,1,0,0,0,0,0,1,Marcus Watson,80,0,15,MW483035,0,0,0
1153,22,3,0,3,2,1,0,2,0,0,1,0,0,1,Zach Kibirige,66,0,14,ZK819089,0,0,0
1154,13,3,3,9,4,0,1,0,0,1,0,0,0,1,Michael Le Bourgeois,68,0,13,ML801876,0,0,0
1155,3,3,4,15,0,0,0,0,0,0,0,0,0,1,Jimmy Gopperth,80,0,12,JG291696,3,0,2
1156,26,5,0,6,0,0,0,1,0,0,0,0,0,1,Josh Bassett,80,0,11,JB730395,0,0,0
1157,37,8,13,4,3,0,1,1,0,2,0,0,0,1,Jacob Umaga,80,0,10,JU557208,0,0,0
1158,5,5,41,6,2,1,1,0,0,2,0,0,0,1,Dan Robson,60,0,9,DR199381,0,0,0
1159,10,6,0,19,1,0,1,0,0,0,0,0,0,1,Robin Hislop,62,0,1,RH517906,0,0,0
1160,24,7,1,18,0,1,0,5,0,0,0,0,0,1,Dan Frost,64,0,2,DF201535,0,1,0
1161,18,4,0,22,3,0,0,0,0,0,0,0,0,1,Jeff Toomaga-Allen,62,0,3,JA194925,0,0,0
1162,44,7,5,21,1,0,0,7,0,2,1,3,0,1,Vaea Fifita,80,0,4,VF222878,0,0,0
1163,9,7,3,17,3,0,1,0,0,0,0,3,0,1,Elliott Stooke,77,0,5,ES861253,0,0,0
1164,39,6,0,22,1,1,1,6,0,0,1,2,0,1,Brad Shields,80,0,6,BS229326,0,0,0
1165,11,5,3,16,2,1,1,1,0,1,0,0,0,1,Thomas Young,59,0,7,TY905524,0,1,0
1166,18,7,3,20,2,1,0,8,0,0,0,0,0,1,Tom Willis,80,0,8,TW972045,0,0,0
1167,18,5,0,5,0,0,0,0,0,0,0,0,0,1,Patrick Harrison,16,1,2,PH960835,0,0,0
1168,1,3,0,3,0,0,1,0,0,0,0,0,0,1,Ben Harris,18,1,1,BH450815,0,0,0
1169,0,0,0,4,1,0,0,0,0,0,0,0,0,1,Pieter Scholtz,18,1,3,PS948209,0,0,0
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tim Cardall,3,1,5,TC170753,0,0,0
1171,0,3,1,5,0,0,0,0,0,0,0,0,0,1,Nizaam Carr,21,1,7,NC516397,0,0,0
1172,4,3,14,2,0,0,0,0,0,0,0,0,0,1,Francois Hougaard,20,1,9,FH632669,0,0,0
1173,0,0,2,2,0,0,0,0,0,0,0,0,0,1,Will Simonds,12,1,13,WS659471,0,0,0
1174,18,2,0,0,0,0,0,1,0,0,0,0,0,1,Ali Crossdale,14,1,13,AC236132,0,0,0
1175,43,5,5,2,0,0,0,2,1,1,1,0,0,0,Stuart Hogg,61,0,15,SH109757,0,0,0
1176,30,12,7,5,1,0,0,7,0,0,0,0,0,0,Jack Nowell,68,0,14,JN875222,0,0,0
1177,35,12,11,6,2,0,2,0,0,0,0,0,0,0,Henry Slade,80,0,13,HS586007,1,1,2
1178,15,9,7,9,2,1,1,2,0,0,0,0,0,0,Tom Hendrickson,80,0,12,TH830936,0,0,0
1179,80,6,1,2,2,0,2,2,0,0,1,0,0,0,Facundo Cordero,80,0,11,FC758566,0,1,0
1180,7,4,25,6,0,0,0,0,0,1,0,0,0,0,Harvey Skinner,80,0,10,HS767035,0,0,0
1181,16,3,56,1,4,0,0,0,1,0,1,0,0,0,Jack Maunder,59,0,9,JM797663,0,0,0
1182,7,11,6,6,3,0,0,1,0,0,0,1,0,0,Alec Hepburn,59,0,1,AH670270,0,0,0
1183,30,14,7,4,3,1,1,4,0,1,0,0,0,0,Luke Cowan-Dickie,51,0,2,LC148807,0,0,0
1184,13,6,2,10,2,0,0,1,0,0,0,0,0,0,Harry Williams,59,0,3,HW938842,0,0,0
1185,6,3,2,9,1,0,1,0,0,0,0,2,0,0,Ryan McCauley,44,0,4,RM607037,0,0,0
1186,9,13,6,8,4,0,2,0,0,0,0,3,0,0,Jonny Hill,80,0,5,JH236398,0,1,0
1187,29,19,6,15,4,0,1,1,0,1,1,0,0,0,Dave Ewers,80,0,6,DE456160,0,0,0
1188,0,2,3,6,2,0,0,0,0,0,0,1,0,0,Richard Capstick,59,0,7,RC657816,0,0,0
1189,70,16,3,5,1,1,0,5,0,1,1,1,0,0,Sam Simmonds,80,0,8,SS343221,0,1,0
1190,0,2,2,4,1,0,0,1,0,0,0,0,0,0,Jack Yeandle,29,1,2,JY505871,0,0,0
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Billy Keast,21,1,1,WK332654,0,0,0
1192,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Sam Nixon,21,1,3,SN390300,0,0,0
1193,0,2,1,4,0,0,0,0,0,0,0,3,0,0,Will Witty,36,1,4,WW865620,0,0,0
1194,3,3,1,3,0,0,1,0,0,0,0,2,0,0,Don Armand,21,1,7,DA401740,0,0,0
1195,5,1,22,0,0,0,0,0,1,0,0,0,0,0,Sam Hidalgo-Clyne,21,1,9,SH676296,0,0,0
1196,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Joe Simmonds,12,1,14,JS753060,0,0,0
