,meters_made,carries,passes_made,tackles_made,missed_tackles,turnovers_won,try_assists,offloads,clean_breaks,at_home,name,mins_played,is_sub,position_num,playguid,penalty_goals,tries,conversions
2050,19,8,8,9,2,1,0,0,0,0.0,Bundee Aki,80.0,0.0,12.0,BA768636,0.0,0.0,0
2051,17,13,6,4,2,1,0,1,0,0.0,Mack Hansen,80.0,0.0,11.0,MH859498,0.0,0.0,0
2052,2,3,35,8,5,0,1,0,0,0.0,Jack Carty,80.0,0.0,10.0,JC833818,1.0,0.0,1
2053,0,3,82,1,3,0,0,0,0,0.0,Caolin Blade,80.0,0.0,9.0,CB288968,0.0,0.0,0
2054,10,2,0,8,0,0,0,0,0,0.0,Matthew Burke,41.0,0.0,1.0,MB630236,0.0,0.0,0
2055,17,11,0,7,1,0,0,0,0,0.0,Dave Heffernan,59.0,0.0,2.0,DH124077,0.0,0.0,0
2056,10,4,1,5,3,0,0,0,0,0.0,Finlay Bealham,43.0,0.0,3.0,FB999044,0.0,0.0,0
2057,9,2,2,5,0,0,0,0,0,0.0,Gavin Thornbury,43.0,0.0,4.0,GT546395,0.0,0.0,0
2058,2,12,3,10,0,0,0,0,0,0.0,Leva Fifita,80.0,0.0,5.0,SF763392,0.0,0.0,0
2059,12,10,7,8,2,2,0,0,0,0.0,Cian Prendergast,80.0,0.0,6.0,CP867200,0.0,0.0,0
2060,11,9,8,10,2,0,0,0,0,0.0,Conor Oliver,80.0,0.0,7.0,CO205821,0.0,0.0,0
2061,7,10,4,5,0,0,0,0,0,0.0,Jarrad Butler,59.0,0.0,8.0,JB340287,0.0,0.0,0
2062,4,2,0,1,1,0,0,0,0,0.0,Jonny Murphy,80.0,0.0,16.0,JM967742,0.0,0.0,0
2063,3,4,2,2,0,0,0,0,0,0.0,Denis Buckley,39.0,1.0,1.0,DB420578,0.0,0.0,0
2064,1,3,2,2,0,0,0,0,0,0.0,Jack Aungier,37.0,1.0,3.0,JA441805,0.0,1.0,0
2065,12,6,2,4,0,0,0,0,0,0.0,Oisin Dowling,37.0,1.0,4.0,OD173594,0.0,0.0,0
2066,8,5,2,2,2,0,0,0,0,0.0,Abraham Papali'i,80.0,0.0,20.0,AP281471,0.0,1.0,0
2067,0,0,20,0,1,0,2,0,0,0.0,Kieran Marmion,21.0,1.0,2.0,KM468969,0.0,0.0,0
2068,14,7,3,3,4,1,0,1,0,0.0,Sammy Arnold,37.0,1.0,13.0,SA512601,0.0,0.0,0
2069,0,0,4,0,0,0,0,0,0,0.0,Conor Fitzgerald,21.0,1.0,15.0,CF420111,0.0,0.0,0
2070,17,2,1,2,1,0,0,0,0,1.0,Richard Lane,41.0,0.0,15.0,RL151392,0.0,0.0,0
2071,104,11,6,5,3,0,0,2,4,1.0,Luke Morahan,80.0,0.0,14.0,LM424158,0.0,2.0,0
2072,21,6,6,6,1,0,0,1,0,1.0,Piers O'Conor,80.0,0.0,13.0,PO451364,0.0,0.0,0
2073,0,2,4,7,0,0,0,0,0,1.0,Sam Bedlow,44.0,0.0,12.0,SB430769,0.0,0.0,0
2074,35,5,4,3,1,0,0,2,1,1.0,Alapati Leiua,80.0,0.0,11.0,AL417590,0.0,0.0,0
2075,22,4,26,2,0,1,0,2,1,1.0,Callum Sheedy,80.0,0.0,10.0,CS506075,1.0,0.0,3
2076,12,6,46,1,2,0,2,2,0,1.0,Harry Randall,75.0,0.0,9.0,HR101296,0.0,0.0,0
2077,0,2,0,8,0,0,0,0,0,1.0,Jake Woolmore,44.0,0.0,1.0,JW511503,0.0,0.0,0
2078,4,1,1,4,0,0,0,0,0,1.0,Jake Kerr,32.0,0.0,2.0,JK352562,0.0,0.0,0
2079,1,3,0,3,1,0,0,0,0,1.0,Kyle Sinckler,49.0,0.0,3.0,KS314500,0.0,0.0,0
2080,3,1,1,2,1,0,0,0,0,1.0,Dave Attwood,41.0,0.0,4.0,DA784228,0.0,0.0,0
2081,16,7,4,5,0,0,0,0,1,1.0,Joe Joyce,80.0,0.0,5.0,JJ275512,0.0,1.0,0
2082,32,7,3,6,1,1,0,1,0,1.0,Fitz Harding,80.0,0.0,6.0,GH740845,0.0,0.0,0
2083,7,2,2,9,1,0,0,0,0,1.0,Sam Jeffries,80.0,0.0,7.0,SJ154651,0.0,0.0,0
2084,3,3,0,6,1,0,0,0,0,1.0,Nathan Hughes,44.0,0.0,8.0,NH997502,0.0,0.0,0
2085,19,6,2,4,1,1,0,0,0,1.0,Harry Thacker,48.0,1.0,2.0,HT779571,0.0,0.0,0
2086,9,4,0,2,0,0,0,0,0,1.0,Yann Thomas,36.0,1.0,1.0,YT739953,0.0,0.0,0
2087,0,3,3,0,0,0,0,0,0,1.0,John Afoa,31.0,1.0,3.0,IA314592,0.0,0.0,0
2088,16,4,4,2,0,0,1,0,0,1.0,Steven Luatua,36.0,1.0,8.0,SL742452,0.0,0.0,0
2089,20,2,0,3,0,1,0,0,1,1.0,John Hawkins,39.0,1.0,4.0,JH757259,0.0,0.0,0
2090,23,2,8,2,0,0,0,0,1,1.0,Andy Uren,5.0,1.0,9.0,AU529251,0.0,0.0,0
2091,82,10,4,3,0,1,0,1,1,1.0,Semi Radradra,36.0,1.0,12.0,SR629903,0.0,0.0,0
2092,22,6,6,2,0,1,0,0,0,1.0,Charles Piutau,39.0,1.0,15.0,CP633928,0.0,0.0,0
2093,31,6,5,0,2,0,0,1,1,0.0,Luke James,80.0,0.0,15.0,LJ752551,0.0,0.0,0
2094,40,5,1,4,0,0,0,0,0,0.0,Tom Roebuck,80.0,0.0,14.0,TR593558,0.0,1.0,0
2095,1,4,4,13,1,0,0,1,0,0.0,Sam James,80.0,0.0,13.0,SJ271806,0.0,0.0,0
2096,52,10,4,8,3,1,0,2,0,0.0,Manu Tuilagi,78.0,0.0,12.0,ET402595,0.0,0.0,0
2097,33,3,0,1,0,0,0,0,1,0.0,Arron Reed,80.0,0.0,11.0,AR478418,0.0,0.0,0
2098,29,3,9,8,1,1,1,0,0,0.0,Robert du Preez,80.0,0.0,10.0,RD775282,3.0,0.0,3
2099,28,4,32,3,0,0,0,0,1,0.0,Faf de Klerk,80.0,0.0,9.0,FD406092,0.0,0.0,0
2100,3,2,1,3,1,2,0,0,0,0.0,Bevan Rodd,80.0,0.0,1.0,BR106791,0.0,0.0,0
2101,13,3,4,4,1,1,0,0,0,0.0,Akker van der Merwe,58.0,0.0,2.0,AV262395,0.0,1.0,0
2102,8,2,0,6,1,0,0,0,0,0.0,Nic Schonert,64.0,0.0,3.0,NS357337,0.0,0.0,0
2103,0,3,2,15,4,1,0,0,0,0.0,Cobus Wiese,80.0,0.0,4.0,CW874773,0.0,0.0,0
2104,2,5,3,8,0,0,0,0,0,0.0,Lood de Jager,46.0,0.0,5.0,LD880321,0.0,1.0,0
2105,31,7,4,10,2,1,1,0,0,0.0,Jean-Luc du Preez,64.0,0.0,6.0,JD337032,0.0,0.0,0
2106,1,6,7,13,4,1,0,1,0,0.0,Jono Ross,80.0,0.0,7.0,JR404876,0.0,1.0,0
2107,20,7,5,11,1,0,0,1,0,0.0,Daniel du Preez,80.0,0.0,8.0,DD353010,0.0,0.0,0
2108,14,1,1,2,0,0,0,1,0,0.0,Ewan Ashman,22.0,1.0,2.0,EA756400,0.0,0.0,0
2109,0,1,0,2,0,0,0,0,0,0.0,Simon McIntyre,16.0,1.0,6.0,SM407818,0.0,0.0,0
2110,0,2,1,4,1,1,0,0,0,0.0,Coenie Oosthuizen,16.0,1.0,3.0,CO268234,0.0,0.0,0
2111,0,0,1,6,0,1,0,0,0,0.0,JP du Preez,22.0,1.0,3.0,JD337564,0.0,0.0,0
2112,1,1,1,4,0,1,0,0,0,0.0,Tommy Taylor,16.0,1.0,3.0,TT868712,0.0,0.0,0
2113,0,0,0,0,0,0,0,0,0,0.0,Gus Warr,80.0,0.0,21.0,GW735121,0.0,0.0,0
2114,14,2,0,2,2,0,0,0,0,0.0,Rohan Janse van Rensburg,2.0,1.0,12.0,RJ787886,0.0,0.0,0
2115,0,0,0,0,0,0,0,0,0,0.0,Jack Metcalf,80.0,0.0,23.0,JM456407,0.0,0.0,0
2116,37,8,1,2,1,0,0,0,0,1.0,Huw Jones,80.0,0.0,15.0,HJ337666,0.0,1.0,0
2117,53,7,1,4,0,1,0,0,2,1.0,Louis Lynagh,80.0,0.0,14.0,LL358015,0.0,2.0,0
2118,31,4,2,7,1,0,0,0,0,1.0,Joe Marchant,80.0,0.0,13.0,JM952052,0.0,1.0,0
2119,30,9,2,7,0,2,0,0,0,1.0,Andre Esterhuizen,80.0,0.0,12.0,AE859027,0.0,0.0,0
2120,68,7,2,4,1,1,1,0,0,1.0,Cadan Murley,80.0,0.0,11.0,CM337255,0.0,0.0,0
2121,26,7,11,8,0,0,1,0,1,1.0,Marcus Smith,80.0,0.0,10.0,MS438642,0.0,0.0,4
2122,10,3,62,1,0,0,1,0,0,1.0,Danny Care,80.0,0.0,9.0,DC572851,0.0,0.0,0
2123,8,12,1,3,1,0,0,0,0,1.0,Joe Marler,76.0,0.0,1.0,JM130488,0.0,0.0,0
2124,4,2,3,5,0,1,0,0,0,1.0,Jack Walker,76.0,0.0,2.0,JW464654,0.0,0.0,0
2125,5,4,2,4,0,0,0,0,0,1.0,Will Collier,49.0,0.0,3.0,WC705990,0.0,0.0,0
2126,1,1,2,10,2,0,0,0,0,1.0,Matt Symons,80.0,0.0,4.0,MS624639,0.0,0.0,0
2127,16,6,4,7,2,0,0,0,0,1.0,Hugh Tizard,80.0,0.0,5.0,HT443979,0.0,0.0,0
2128,4,2,2,6,2,0,0,0,0,1.0,George Hammond,80.0,0.0,6.0,GH195403,0.0,0.0,0
2129,21,7,1,6,2,2,0,0,0,1.0,Will Evans,41.0,0.0,7.0,WE215330,0.0,0.0,0
2130,16,5,6,8,1,1,2,0,1,1.0,Alex Dombrandt,80.0,0.0,8.0,AD528464,0.0,1.0,0
2131,0,0,0,4,0,0,0,0,0,1.0,Joe Gray,4.0,1.0,2.0,JG597471,0.0,0.0,0
2132,0,0,0,2,0,0,0,0,0,1.0,Simon Kerrod,4.0,1.0,1.0,SK536861,0.0,0.0,0
2133,0,3,1,4,1,0,0,0,0,1.0,Wilco Louw,31.0,1.0,3.0,WL374113,0.0,0.0,0
2134,0,0,0,0,0,0,0,0,0,1.0,Matas Jurevicius,80.0,0.0,19.0,MJ209696,0.0,0.0,0
2135,9,2,0,2,0,1,0,0,0,1.0,Luke Wallace,39.0,1.0,7.0,LW568537,0.0,0.0,0
2136,0,0,0,0,0,0,0,0,0,1.0,Lewis Gjaltema,80.0,0.0,21.0,LG419681,0.0,0.0,0
2137,0,0,0,0,0,0,0,0,0,1.0,Will Edwards,80.0,0.0,22.0,WE425400,0.0,0.0,0
2138,0,0,0,0,0,0,0,0,0,1.0,Nick David,80.0,0.0,23.0,ND264142,0.0,0.0,0
2139,60,8,5,4,1,0,0,1,2,0.0,Julien Tisseron,80.0,0.0,15.0,JT111810,0.0,1.0,0
2140,6,1,1,4,1,0,0,0,0,0.0,Gabriel Ngandebe,80.0,0.0,14.0,GN124872,0.0,0.0,0
2141,26,6,2,9,2,0,0,0,0,0.0,Yvan Reilhac,80.0,0.0,13.0,YR498045,0.0,1.0,0
2142,17,5,6,2,1,0,0,1,0,0.0,Handre Pollard,70.0,0.0,12.0,HP618055,1.0,0.0,0
2143,14,2,0,3,0,0,0,0,0,0.0,Pierre Lucas,67.0,0.0,11.0,PL758161,0.0,0.0,0
2144,12,5,3,3,4,0,2,1,0,0.0,Louis Foursans-Bourdette,44.0,0.0,10.0,LF839627,1.0,0.0,2
2145,0,1,34,1,0,0,0,0,0,0.0,Aubin Eymeri,49.0,0.0,9.0,AA594608,0.0,0.0,0
2146,0,2,1,7,1,0,0,0,0,0.0,Mikheil Nariashvili,47.0,0.0,1.0,MN257354,0.0,0.0,0
2147,0,4,0,9,1,0,0,0,0,0.0,Guilhem Guirado,47.0,0.0,2.0,GG975106,0.0,0.0,0
2148,5,6,0,2,1,0,0,0,0,0.0,Henry Thomas,47.0,0.0,3.0,HT207549,0.0,0.0,0
2149,0,3,1,9,0,0,0,0,0,0.0,Florian Verhaeghe,80.0,0.0,4.0,FV371211,0.0,0.0,0
2150,6,3,0,4,2,0,0,0,0,0.0,Paul Willemse,58.0,0.0,5.0,PW129932,0.0,0.0,0
2151,6,3,0,3,0,0,0,0,0,0.0,Fulgence Ouedraogo,49.0,0.0,6.0,FO966200,0.0,0.0,0
2152,8,2,2,7,2,0,0,0,0,0.0,Yacouba Camara,80.0,0.0,7.0,YC136723,0.0,0.0,0
2153,39,13,3,13,1,0,0,0,0,0.0,Alexandre Becognee,80.0,0.0,8.0,AB197621,0.0,0.0,0
2154,0,0,0,7,0,0,0,0,0,0.0,Jeremie Maurouard,33.0,1.0,2.0,JM220914,0.0,0.0,0
2155,1,2,0,4,2,0,0,0,0,0.0,Robert Rodgers,33.0,1.0,1.0,RR230771,0.0,0.0,0
2156,0,3,0,6,0,0,0,0,0,0.0,Titi Lamositele,33.0,1.0,3.0,TL597606,0.0,0.0,0
2157,5,8,1,6,0,0,0,1,0,0.0,Zach Mercer,22.0,1.0,5.0,ZM593592,0.0,0.0,0
2158,0,0,21,0,1,0,0,0,0,0.0,Martin Doan,31.0,1.0,9.0,MD215290,0.0,0.0,0
2159,23,5,2,4,0,0,0,0,0,0.0,Geoffrey Doumayrou,36.0,1.0,10.0,GD696702,0.0,0.0,0
2160,0,1,0,4,0,0,0,0,0,0.0,Anthony Bouthier,10.0,1.0,12.0,AB638210,0.0,0.0,0
2161,1,3,0,6,1,0,0,0,0,0.0,Bastien Chalureau,31.0,1.0,6.0,BC559379,0.0,0.0,0
2162,46,6,3,2,0,0,0,1,0,1.0,Brice Dulin,80.0,0.0,15.0,BD699423,0.0,0.0,0
2163,15,4,0,1,0,0,0,0,0,1.0,Martin Alonso Munoz,57.0,0.0,14.0,MA764330,0.0,0.0,0
2164,0,1,1,9,0,0,0,0,0,1.0,Eneriko Buliruarua,72.0,0.0,13.0,EB471317,0.0,0.0,0
2165,53,4,5,13,1,0,1,1,1,1.0,Jonathan Danty,80.0,0.0,12.0,JD100273,0.0,0.0,0
2166,0,1,1,1,2,0,0,0,0,1.0,Raymond Rhule,80.0,0.0,11.0,RR933211,0.0,0.0,0
2167,53,2,6,3,0,0,1,0,1,1.0,Ihaia West,69.0,0.0,10.0,IW480455,1.0,1.0,4
2168,20,1,38,5,0,1,1,0,0,1.0,Tawera Kerr-Barlow,80.0,0.0,9.0,TK580092,0.0,1.0,0
2169,9,4,1,7,0,0,0,0,0,1.0,Dany Priso,56.0,0.0,1.0,DP468664,0.0,0.0,0
2170,5,3,0,5,0,1,0,0,0,1.0,Facundo Bosch,56.0,0.0,2.0,FB557030,0.0,0.0,0
2171,4,3,1,5,1,0,1,0,0,1.0,Uini Atonio,48.0,0.0,3.0,UA499525,0.0,0.0,0
2172,0,1,2,12,0,0,0,0,0,1.0,Romain Sazy,78.0,0.0,4.0,RS861345,0.0,0.0,0
2173,3,3,0,9,2,1,0,0,0,1.0,Remi Picquette,80.0,0.0,5.0,RP335063,0.0,0.0,0
2174,1,3,1,4,2,0,0,0,0,1.0,Victor Vito,80.0,0.0,6.0,VV677062,0.0,0.0,0
2175,9,5,1,12,0,0,0,0,0,1.0,Matthias Haddad,65.0,0.0,7.0,MH289432,0.0,0.0,0
2176,31,13,7,13,0,2,0,1,0,1.0,Gregory Alldritt,80.0,0.0,8.0,GA508879,0.0,1.0,0
2177,0,0,0,2,0,0,0,0,0,1.0,Pierre Bourgarit,24.0,1.0,2.0,PB688963,0.0,0.0,0
2178,9,2,1,4,1,1,0,1,0,1.0,Guram Papidze,24.0,1.0,1.0,GP199997,0.0,0.0,0
2179,1,2,0,2,0,0,0,0,0,1.0,Joel Sclavi,32.0,1.0,3.0,JS144314,0.0,0.0,0
2180,0,0,0,0,0,0,0,0,0,1.0,Will Skelton,2.0,1.0,4.0,WS998060,0.0,0.0,0
2181,0,0,0,3,0,0,0,0,0,1.0,Remi Bourdeau,15.0,1.0,7.0,RB397386,0.0,0.0,0
2182,0,0,0,3,0,0,0,0,0,1.0,Thomas Berjon,8.0,1.0,13.0,TB759151,0.0,1.0,0
2183,0,0,0,0,0,0,0,0,0,1.0,Jules Plisson,11.0,1.0,10.0,JP742196,0.0,0.0,0
2184,5,2,0,2,0,0,0,0,0,1.0,Levani Botia,23.0,1.0,14.0,LB870051,0.0,0.0,0
2185,24,5,2,0,1,0,0,2,0,0.0,Nans Ducuing,59.0,0.0,15.0,ND857383,0.0,0.0,0
2186,25,8,1,2,1,0,0,0,1,0.0,Federico Mori,80.0,0.0,14.0,FM677009,0.0,1.0,0
2187,5,3,2,3,1,1,0,0,0,0.0,Yoram Moefana,61.0,0.0,13.0,YM654200,0.0,0.0,0
2188,17,6,2,4,0,0,0,0,1,0.0,Gatien Masse,80.0,0.0,12.0,GM574771,0.0,1.0,0
2189,34,7,1,0,1,0,0,0,0,0.0,Ben Lam,80.0,0.0,11.0,BL155798,0.0,0.0,0
2190,18,6,20,2,0,0,1,0,0,0.0,Mateo Garcia,80.0,0.0,10.0,MG453485,1.0,0.0,1
2191,6,4,45,1,2,0,0,1,0,0.0,Maxime Lucu,59.0,0.0,9.0,ML148389,2.0,0.0,1
2192,9,6,1,9,1,0,0,0,0,0.0,Thierry Paiva,57.0,0.0,1.0,TP703257,0.0,0.0,0
2193,19,1,0,6,0,0,0,0,1,0.0,Clément Maynadier,41.0,0.0,2.0,CM355402,0.0,0.0,0
2194,7,3,1,2,0,0,0,0,0,0.0,Lekso Kaulashvili,41.0,0.0,3.0,LK465114,0.0,0.0,0
2195,5,3,1,3,1,0,0,0,0,0.0,Kane Douglas,80.0,0.0,4.0,KD269457,0.0,0.0,0
2196,8,6,3,9,0,1,0,0,0,0.0,Alban Roussel,59.0,0.0,5.0,AR319878,0.0,0.0,0
2197,13,7,4,13,1,1,0,0,0,0.0,Pierre Bochaton,80.0,0.0,6.0,PB696263,0.0,0.0,0
2198,4,5,5,6,1,0,0,0,0,0.0,Mahamadou Diaby,62.0,0.0,7.0,MD987367,0.0,0.0,0
2199,0,3,2,2,0,0,0,1,0,0.0,Maama Vaipulu,80.0,0.0,8.0,MV374139,0.0,0.0,0
2200,13,4,2,4,1,0,0,1,0,0.0,Maxime Lamothe,39.0,1.0,2.0,ML812574,0.0,0.0,0
2201,0,0,1,0,0,0,0,0,0,0.0,Enzo Baggiani,23.0,1.0,1.0,EB339793,0.0,0.0,0
2202,6,3,0,4,0,0,0,0,0,0.0,Lasha Tabidze,39.0,1.0,3.0,LT717024,0.0,0.0,0
2203,0,0,0,0,1,0,0,0,0,0.0,Thomas Jolmes,21.0,1.0,5.0,TJ824002,0.0,0.0,0
2204,3,1,4,0,0,0,0,1,0,0.0,Alexandre Roumat,18.0,1.0,7.0,AR131820,0.0,0.0,0
2205,2,1,19,0,0,0,0,0,0,0.0,Yann Lesgourgues,21.0,1.0,9.0,YL483634,0.0,0.0,0
2206,32,2,6,1,0,0,1,1,0,0.0,Ulupano Seuteni,21.0,1.0,15.0,US395214,0.0,0.0,0
2207,53,5,2,0,0,0,0,1,3,0.0,Geoffrey Cros,19.0,1.0,13.0,GC367119,0.0,0.0,0
2208,13,4,12,5,1,1,0,2,0,1.0,Mike Haley,80.0,0.0,15.0,MH351476,0.0,0.0,0
2209,34,4,2,6,3,0,0,0,1,1.0,Keith Earls,80.0,0.0,14.0,KE263615,0.0,0.0,0
2210,27,3,1,14,2,1,0,0,0,1.0,Chris Farrell,80.0,0.0,13.0,CF136427,0.0,0.0,0
2211,25,6,5,12,3,1,0,0,0,1.0,Damian de Allende,80.0,0.0,12.0,DD213481,0.0,1.0,0
2212,1,1,3,4,1,0,1,1,0,1.0,Simon Zebo,80.0,0.0,11.0,SZ896049,0.0,0.0,0
2213,23,6,15,13,4,0,0,0,1,1.0,Joey Carbery,80.0,0.0,10.0,JC206181,4.0,1.0,2
2214,0,2,38,6,1,0,0,0,0,1.0,Conor Murray,69.0,0.0,9.0,CM573391,0.0,0.0,0
2215,6,3,3,17,0,0,0,0,0,1.0,Josh Wycherley,80.0,0.0,1.0,JW875459,0.0,0.0,0
2216,17,6,5,17,0,1,0,3,0,1.0,Niall Scannell,80.0,0.0,2.0,NS929327,0.0,0.0,0
2217,3,2,1,20,2,0,0,0,0,1.0,John Ryan,80.0,0.0,3.0,JR727530,0.0,0.0,0
2218,17,7,0,11,0,0,0,0,0,1.0,Jean Kleyn,60.0,0.0,4.0,JK725498,0.0,0.0,0
2219,2,2,1,12,0,0,0,0,0,1.0,Fineen Wycherley,80.0,0.0,5.0,FW155642,0.0,0.0,0
2220,16,9,6,14,0,3,1,1,1,1.0,Peter O'Mahony,72.0,0.0,6.0,PO196534,0.0,0.0,0
2221,15,6,1,18,2,1,0,0,0,1.0,John Hodnett,69.0,0.0,7.0,JH753401,0.0,0.0,0
2222,38,10,5,23,0,1,0,1,0,1.0,Jack O'Donoghue,80.0,0.0,8.0,JO750306,0.0,0.0,0
2223,0,0,0,4,1,0,0,0,0,1.0,Diarmuid Barron,80.0,0.0,16.0,DB896328,0.0,0.0,0
2224,1,1,1,4,0,0,0,0,0,1.0,Jeremy Loughman,80.0,0.0,17.0,JL726131,0.0,0.0,0
2225,3,3,0,5,0,0,0,0,0,1.0,Stephen Archer,80.0,0.0,18.0,SA173447,0.0,0.0,0
2226,0,0,0,4,0,0,0,0,0,1.0,Jason Jenkins,8.0,1.0,6.0,JJ596268,0.0,0.0,0
2227,2,1,0,4,0,0,0,0,0,1.0,Thomas Ahern,20.0,1.0,4.0,TA159203,0.0,0.0,0
2228,6,2,5,0,0,0,0,0,0,1.0,Craig Casey,11.0,1.0,9.0,CC999056,0.0,0.0,0
2229,0,0,0,0,0,0,0,0,0,1.0,Ben Healy,80.0,0.0,22.0,BH175464,0.0,0.0,0
2230,10,1,1,1,0,0,0,0,0,1.0,Alex Kendellen,11.0,1.0,7.0,AK596351,0.0,0.0,0
2231,49,8,9,2,0,0,0,1,1,0.0,Stuart Hogg,80.0,0.0,15.0,SH109757,0.0,0.0,0
2232,32,8,3,2,1,0,1,0,0,0.0,Olly Woodburn,69.0,0.0,14.0,OW871046,0.0,0.0,0
2233,28,7,14,0,1,0,0,0,0,0.0,Henry Slade,80.0,0.0,13.0,HS586007,0.0,0.0,0
2234,16,8,5,7,1,1,0,0,0,0.0,Ian Whitten,74.0,0.0,12.0,IW695430,0.0,0.0,0
2235,104,13,4,2,1,0,0,1,1,0.0,Tom O'Flaherty,80.0,0.0,11.0,TO575734,0.0,0.0,0
2236,19,5,33,10,3,0,0,0,0,0.0,Joe Simmonds,80.0,0.0,10.0,JS753060,0.0,0.0,0
2237,28,7,60,5,0,0,0,0,1,0.0,Sam Maunder,57.0,0.0,9.0,SM290029,0.0,1.0,0
2238,2,3,5,8,4,0,0,0,0,0.0,Alec Hepburn,59.0,0.0,1.0,AH202666,0.0,0.0,0
2239,19,12,3,7,0,0,0,0,0,0.0,Jack Yeandle,59.0,0.0,2.0,JY505871,0.0,0.0,0
2240,5,5,1,6,2,0,0,0,0,0.0,Harry Williams,59.0,0.0,3.0,HW938842,0.0,0.0,0
2241,4,12,4,16,2,0,0,0,0,0.0,Jonny Gray,80.0,0.0,4.0,JG454407,0.0,0.0,0
2242,6,8,6,8,1,0,0,0,0,0.0,Sam Skinner,80.0,0.0,5.0,SS644622,0.0,0.0,0
2243,16,11,2,14,1,1,0,0,0,0.0,Dave Ewers,74.0,0.0,6.0,DE456160,0.0,0.0,0
2244,17,9,1,9,1,0,0,0,0,0.0,Jannes Kirsten,80.0,0.0,7.0,JK748722,0.0,0.0,0
2245,36,14,8,3,1,1,0,0,0,0.0,Jacques Vermeulen,69.0,0.0,8.0,JV166430,0.0,1.0,0
2246,7,2,0,2,0,0,0,0,0,0.0,Jack Innard,21.0,1.0,2.0,JI538537,0.0,0.0,0
2247,17,3,2,1,0,0,0,0,1,0.0,Billy Keast,21.0,1.0,1.0,WK332654,0.0,0.0,0
2248,13,2,0,2,0,0,0,0,0,0.0,Patrick Schickerling,21.0,1.0,3.0,PS260881,0.0,0.0,0
2249,1,1,2,1,0,0,0,0,0,0.0,Richard Capstick,11.0,1.0,8.0,RC657816,0.0,0.0,0
2250,2,3,2,0,0,0,0,1,0,0.0,Santiago Grondona,6.0,1.0,6.0,SG581140,0.0,0.0,0
2251,0,0,29,0,2,0,0,0,0,0.0,Jack Maunder,23.0,1.0,9.0,JM797663,0.0,0.0,0
2252,2,3,2,0,0,0,0,1,0,0.0,Tom Hendrickson,6.0,1.0,12.0,TH830936,0.0,0.0,0
2253,0,0,0,0,0,0,0,0,0,0.0,Josh Hodge,11.0,1.0,14.0,JH501596,0.0,0.0,0
2254,70,8,4,3,0,0,0,0,1,1.0,Freddie Steward,80.0,0.0,15.0,FS380018,0.0,1.0,0
2255,0,0,2,12,2,1,0,0,0,1.0,Chris Ashton,80.0,0.0,14.0,CA363466,0.0,0.0,0
2256,49,4,3,8,4,0,0,1,1,1.0,Matias Moroni,80.0,0.0,13.0,MM551987,0.0,0.0,0
2257,6,3,1,2,0,0,0,0,0,1.0,Dan Kelly,36.0,0.0,12.0,DK956357,0.0,0.0,0
2258,74,4,3,8,0,1,1,0,1,1.0,Harry Potter,80.0,0.0,11.0,HP136103,0.0,0.0,0
2259,1,1,12,3,3,1,0,0,0,1.0,George Ford,62.0,0.0,10.0,GF392165,1.0,0.0,1
2260,20,3,21,3,0,0,1,1,1,1.0,Jack van Poortvliet,45.0,0.0,9.0,JV904195,0.0,0.0,0
2261,7,6,1,13,2,0,0,0,0,1.0,Ellis Genge,62.0,0.0,1.0,EG908747,0.0,0.0,0
2262,10,2,4,11,1,0,0,0,0,1.0,Nic Dolly,45.0,0.0,2.0,ND508012,0.0,0.0,0
2263,0,0,2,14,3,0,0,0,0,1.0,Joe Heyes,62.0,0.0,3.0,JH461608,0.0,0.0,0
2264,8,3,4,20,5,1,0,0,0,1.0,Harry Wells,80.0,0.0,4.0,HW230339,0.0,0.0,0
2265,11,4,4,8,1,1,0,0,1,1.0,Eli Snyman,45.0,0.0,5.0,ES993024,0.0,0.0,0
2266,22,3,4,6,2,0,0,0,0,1.0,Ollie Chessum,80.0,0.0,6.0,OC182987,0.0,0.0,0
2267,11,5,8,19,2,1,1,2,1,1.0,Tommy Reffell,80.0,0.0,7.0,TR815440,0.0,0.0,0
2268,11,7,3,12,0,0,0,0,0,1.0,Hanro Liebenberg,55.0,0.0,8.0,HL618150,0.0,1.0,0
2269,6,3,0,7,2,1,0,0,0,1.0,Charlie Clare,35.0,1.0,2.0,CC233403,0.0,0.0,0
2270,0,1,1,1,0,0,0,0,0,1.0,Francois van Wyk,18.0,1.0,1.0,FV183795,0.0,0.0,0
2271,0,0,0,5,0,0,0,0,0,1.0,Dan Cole,18.0,1.0,3.0,DC242003,0.0,0.0,0
2272,5,3,2,11,1,0,0,0,0,1.0,Calum Green,35.0,1.0,5.0,CG647423,0.0,0.0,0
2273,7,6,1,5,1,0,0,0,0,1.0,Jasper Wiese,25.0,1.0,8.0,JW757932,0.0,0.0,0
2274,11,1,18,3,0,0,0,1,0,1.0,Ben Youngs,35.0,1.0,9.0,BY523643,0.0,1.0,0
2275,10,2,2,2,2,0,0,1,0,1.0,Freddie Burns,18.0,1.0,10.0,FB166449,0.0,0.0,0
2276,20,3,3,7,2,0,0,0,0,1.0,Matt Scott,44.0,1.0,12.0,MS156720,0.0,0.0,0
2277,115,16,10,0,1,0,1,4,0,0.0,Cheikh Tiberghien,80.0,0.0,15.0,CT511786,0.0,0.0,0
2278,80,8,3,1,4,1,0,1,2,0.0,Alivereti Raka,67.0,0.0,14.0,AR113428,0.0,1.0,0
