,,M_per80m,M_per80m,C_per80m,C_per80m,P_per80m,P_per80m,T_per80m,T_per80m,MT_per80m,MT_per80m,TW_per80m,TW_per80m,TC_per80m,TC_per80m,DB_per80m,DB_per80m,TA_per80m,TA_per80m,O_per80m,O_per80m,CB_per80m,CB_per80m,LW_per80m,LW_per80m,LS_per80m,LS_per80m,DB_per_Break_per80m,DB_per_Break_per80m,Meters_per_Carry_per80m,Meters_per_Carry_per80m,%Successful_per80mackles_per80m,%Successful_per80mackles_per80m,%Turnovers_Won_per80m,%Turnovers_Won_per80m
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
PlayGuid,pos_num_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM407818,1.0,5.180235447696705,7.221434813483286,3.4795574247848293,2.9575255686641846,1.1324176959733558,2.0699869168034537,10.98276402456439,8.478026394068383,0.2391521962400834,0.6272108244417889,0.518509496692653,1.9400848884125037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219047619047619,1.4909822544309788,0.9826530612244898,0.04488903864570943,0.07142857142857142,0.2672612419124244
SM534692,4.0,11.87832259249974,9.620168048300416,5.825342750825703,3.8195071636818883,3.2964358174690775,2.1994068365806436,4.3205866338271,2.753595973081575,0.19652017634121763,0.4387226787508679,0.8278658796880788,1.0497301472184397,0.28742926725030854,0.4940472087677296,0.47736157267140766,1.2271238495718875,0.0,0.0,0.0,0.0,0.0,0.0,3.672938485745863,2.365386919584431,0.30579669286030975,1.0142128923491993,0.13636363636363635,0.3233348953414316,2.3770562770562766,1.7610278618114685,0.8409090909090909,0.3215728391967999,0.4090909090909091,0.4908249086070214
SO756800,8.0,15.187428511250847,15.529851910065693,7.985439745978137,4.491653588497292,6.4185559151897955,3.004422666940432,9.19635972814987,3.1466583628247142,0.8956385051584905,1.4178013900404187,0.6540847308269547,0.8469636262681565,0.5682675999068255,1.1675450561493794,0.9526199240497786,0.960062684377578,0.16618219434215548,0.5511639854708518,0.7175530470737086,1.1578164647768616,0.0,0.0,0.0,0.0,0.0,0.0,0.14859307359307358,0.18998211082227753,1.8422619047619049,1.6369083766193855,0.9210940574576938,0.1164951217606032,0.4090909090909091,0.4908249086070214
SR220865,2.0,4.8840189382179835,7.165998963559124,5.229698086296245,4.593090383799929,1.4847491660854573,2.052609256187127,5.614601390504252,4.429176301832607,0.6327050754959207,1.913322665375829,0.10354466808369835,0.373335610076674,0.4998965636492462,1.2493786980766535,0.1993842588129731,0.7188901686705573,0.0,0.0,0.3642723331125977,0.9910027453882578,0.20747464184473727,0.7480604595297269,0.0,0.0,0.0,0.0,0.019230769230769232,0.06933752452815364,0.7019230769230769,0.8945963931028935,0.7274725274725274,0.4296202063641547,0.07692307692307693,0.2773500981126145
SR629903,13.0,62.25298272369445,37.49928924023628,13.336221184229231,4.170573014150943,6.625936843292428,2.8251527926099524,5.1823268739884645,4.08585584440344,1.9197987081310262,1.4412449363690503,0.2969539107630218,0.5548289497984297,1.8971258152177846,1.4496578516643772,2.4017417776700287,2.001835176844943,0.16666666666666666,0.3892494720807615,2.143993773753425,1.703348751710056,0.3364653747976929,0.654916664257881,0.0,0.0,0.0,0.0,0.17982910335851512,0.1287027720260332,4.625749862882216,2.19987484593332,0.5978661932609302,0.3154145426225966,0.125,0.2919371040605711
SR726850,5.0,17.085617497516502,10.490191542207237,5.694624099927469,1.8616408213176359,3.557950930544717,2.149754764748634,9.339937725722784,2.7874262036798405,1.0588235294117647,1.0289915108550531,0.5882352941176471,1.0036697371030325,0.7647058823529411,0.8313702367707394,0.7153954082207878,0.8532715655620284,0.23529411764705882,0.4372373160976031,0.17647058823529413,0.5285941398709243,0.4212777611619643,0.5203678795129315,5.899633854001597,3.3510978610346047,0.5882352941176471,0.7952062255644574,0.12703081232492996,0.13853120626069496,3.184267040149393,2.46985084912169,0.9004662004662004,0.09802768811783466,0.29705882352941176,0.41097087344911615
SR807974,14.0,49.25738931217679,32.0296400863281,8.433053176619499,3.6904060298371695,2.362275709386637,1.7725160028481606,3.475135598831347,2.858171925615039,1.165600147751681,1.5257585226092705,0.8095354510796655,1.4330088394959555,1.106925822410954,1.106529031337539,2.8993574168562537,1.754944462929052,0.125,0.3415650255319866,0.5790919031288789,0.7409838749333866,0.4375,0.8139410298049853,0.0,0.0,0.0,0.0,0.45661075036075033,0.431958326213223,5.770438762626264,3.1633881562574317,0.7466911764705881,0.27033991518532136,0.21354166666666666,0.32484861146443333
SS244714,9.0,18.915479461529287,33.414834081435174,3.904533702068554,4.258831442611684,26.001627282984945,27.941649258298206,3.854437160305282,3.9473375452550616,0.6701298594330259,1.330243428192179,0.21275429604814883,0.6382628881444465,0.34313435383981544,1.0294030615194463,0.5397498016413594,1.1014455223152404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.11023963796102462,2.2777777777777777,3.3082388735465345,0.6074074074074074,0.46956770242478757,0.1111111111111111,0.33333333333333337
SS343221,8.0,46.95814579550125,21.212179157890784,14.741455627478187,2.767919085924537,6.470139747885436,3.5156046575108535,8.81655423283453,2.916524063779368,0.625,0.7440238091428449,0.5111792586076309,0.5472571496563514,0.9085377758228926,1.1998971499244995,2.97636674572108,1.8172388167878948,0.0,0.0,0.835235226341463,0.5666673701434121,0.2611792586076309,0.48420033477602215,1.136179258607631,1.3553934657441544,0.0,0.0,0.19819087162837162,0.11409592178476864,3.1401005244755247,1.1316017106595229,0.9285714285714286,0.08247860988423224,0.32291666666666663,0.4374291325823488
SS644622,5.0,11.155895900255986,13.412280987113988,6.313007530959967,2.7983789797757708,4.006329851300497,2.1263149497394664,10.001087538100844,5.7836766656818694,0.8353488175341307,0.9008397895779034,0.18181818181818182,0.6030226891555273,1.0455386549806078,0.8054763179368591,0.36363636363636365,0.9244162777371754,0.09090909090909091,0.30151134457776363,0.18181818181818182,0.4045199174779453,0.18181818181818182,0.40451991747794525,2.653898143940116,1.7352683182089486,0.36363636363636365,0.6741998624632421,0.05032467532467533,0.13093516218949028,1.969877344877345,3.099741689301318,0.8461229946524064,0.2881185780148517,0.045454545454545456,0.15075567228888181
SS731305,13.0,19.590038320268555,24.616485987715485,5.107821308069542,3.4487642723908,2.2012355643258146,2.1180199598218366,5.993536627646205,3.168231122736469,1.078274717218721,1.1002274971267998,0.08333333333333333,0.28867513459481287,0.5291645387344014,0.7026117343654028,0.6165744770519316,0.9518361628544428,0.0,0.0,0.21108008827683578,0.4931375195083548,0.2746664735236937,0.5022051312462811,0.0,0.0,0.0,0.0,0.1064814814814815,0.21273410334974727,3.733796296296296,5.622955524867925,0.7211792836792835,0.3493057514333837,0.041666666666666664,0.14433756729740643
SS824247,2.0,12.959827284848402,20.923162775979055,2.953769218661547,2.256869124534764,1.7193342347300167,1.543921619589619,12.639105220453297,5.38333799191235,1.3611528542811893,2.2626249505456455,0.49873125876862073,0.8010139808841011,0.5548133675174386,0.8494232079679184,0.5028363544509742,0.8537271674127546,0.0,0.0,0.1604869242656961,0.47624978969684445,0.09530322196448944,0.40433732712010323,0.0,0.0,0.302196813787747,0.8466765884362527,0.1435185185185185,0.27683664096481636,3.0787037037037037,3.754569353631293,0.9276562618667881,0.11045995395512062,0.2777777777777778,0.42779263194649864
SU111318,7.0,35.76754502215284,21.540316353950452,7.89759889982296,2.8258548390316984,4.443318295905816,3.126001600169625,12.532065128047408,5.7684138774449965,1.6200544328735775,1.4047377656198539,0.8468101616461161,1.196378948285159,0.868932699151288,0.8469455760894585,1.724071303058784,1.787540885041957,0.27212253750517185,0.6545510157880767,0.6887892041718385,0.995820750873651,0.55534631390443,0.586218806575461,0.0,0.0,0.1054558708385052,0.36530985249742426,0.22015669515669514,0.25237762803909164,4.4276862026862025,2.3232576638082474,0.815082671957672,0.2716114221166479,0.3055555555555555,0.34694433324435553
SV573128,8.0,40.31376083569602,29.60128126603502,11.721398148409692,4.0505172282747175,5.650215746506144,3.2804062522136013,6.840647192354309,3.969066694964738,1.5403805524280538,1.8118266919839512,0.4917731042620549,0.8468396425245626,0.7615182875496098,0.7657632064069755,1.8107853257380475,1.7948311306196933,0.07564251247191764,0.3025700498876705,1.049869586100121,1.299015913239951,0.45805487315550086,0.9393926658923233,0.19618119915176568,0.5660967755228697,0.0,0.0,0.1443452380952381,0.14912918048341622,3.4124999999999996,2.4942323406903704,0.7422534879336351,0.321555936942099,0.20833333333333331,0.33609963249453717
SW222867,9.0,17.339008858697458,20.476210127238136,3.4687505888154946,3.029466283195023,54.02723940157285,32.80860699937254,3.4879860375985596,2.285548268038181,1.0368195880291218,1.211683983885319,0.0,0.0,0.6672705268329947,1.1138191492475396,0.0,0.0,0.4320252824454145,1.0582414979730481,0.18477453059806356,0.4526033174275331,0.22434678084801307,0.5495351385136336,0.0,0.0,0.0,0.0,0.0,0.0,2.9555555555555557,3.0041945984215443,0.6666666666666666,0.380058475033046,0.0,0.0
SW374028,-1.0,5.045073514866678,13.348009866375754,0.8408455858111129,2.2246683110626257,0.8408455858111129,2.2246683110626257,11.106526869898717,29.385108027408634,0.0,0.0,0.0,0.0,0.0,0.0,0.8408455858111129,2.2246683110626257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.37796447300922725,0.8571428571428571,2.2677868380553634,0.14285714285714285,0.37796447300922725,0.0,0.0
TA522224,10.0,12.09950321924376,12.60373272400946,3.291294194350243,2.164243561349889,20.877010119356665,13.742070359701609,6.408852304421895,4.2564871389521866,1.572010336082678,1.7225593708347637,0.23076923076923078,0.5991446895152781,1.0438054642103622,1.34657510933601,0.6153846153846154,0.9607689228305227,0.4301655149748067,0.880989008380043,0.5526387222573057,1.4406791623911663,0.35536405337687954,0.5760387041441546,0.0,0.0,0.0,0.0,0.15064102564102563,0.24268133584853774,3.673076923076923,4.224660508284234,0.7024572649572648,0.3397152161188516,0.05,0.12583057392117916
TC170753,4.0,3.2229642265796596,5.917445484110546,3.8509650668121456,7.097006981397219,1.9114908216577182,2.5212441743599534,8.54150374287844,6.83607455473573,1.0833341299642758,2.2549457209014383,0.18181818181818182,0.6030226891555273,0.0,0.0,0.09090909090909091,0.30151134457776363,0.11504276818746022,0.3815536969216401,0.11504276818746022,0.3815536969216401,0.0,0.0,1.0228894694478998,1.6119175212009351,0.6818859382531565,1.204706036133408,0.012987012987012986,0.0430730492253948,0.5173160173160173,0.9028859567616149,0.6671982987772461,0.4419555932292424,0.09090909090909091,0.30151134457776363
TC478587,7.0,17.77519358708931,11.148672043910162,10.551251241963014,9.230953720827873,12.8274340124078,12.943124052082467,16.044803142508766,11.683675295091504,1.098784104097428,1.4603812841178303,2.8139424310567462,1.5533205280879483,1.6294091806695767,3.11587573582257,0.36626136803247594,0.5708389045958434,0.0,0.0,0.5986919491120811,1.0553348386747885,0.0,0.0,0.2918152490667208,0.7147984593766509,0.0,0.0,0.05833333333333333,0.10206207261596575,2.403787878787879,1.7388331241406736,0.9163461538461538,0.1179443630745662,0.7888888888888889,0.32773069341672506
TC594085,11.0,51.699432735567314,38.608648320204075,6.312742906050474,2.808497524179387,4.868876130021642,2.7974691366780498,3.1505713891722844,1.721151449033991,1.5572670273606752,1.33360845424835,0.08333333333333333,0.28867513459481287,0.7104717581503056,0.6808675138672831,2.1116886800571044,2.4501871967532187,0.16666666666666666,0.38924947208076155,0.8460672644287475,1.184378314706881,0.7803431556066025,0.6636714683534705,0.0,0.0,0.0,0.0,0.28133394383394383,0.3184889860427891,7.542948717948717,3.656965645824949,0.6968253968253969,0.30121949166970186,0.08333333333333333,0.28867513459481287
TC616571,2.0,21.008146764020275,12.947640667845862,5.715629723643001,3.6485689113953206,4.314233353227227,3.8961310160935003,10.937649574385384,7.3970223967705975,1.5777868445211916,1.6341340123937358,0.6089890262147911,1.048742297705218,0.8378018089118658,1.0412424465878272,0.514234263757523,0.9146709667211752,0.10263301264519305,0.3403951940479065,0.6972576176811708,0.9990189542831142,0.0,0.0,0.10886983710862325,0.3610804006764141,0.0,0.0,0.06601731601731602,0.12086278509987487,3.293290043290044,2.0292453100970356,0.8034743034743035,0.28341125050947347,0.2727272727272727,0.4670993664969138
TC943407,2.0,6.997150888832135,11.587283895455762,4.17751669116632,3.3601973873004995,0.0,0.0,3.920160877533704,4.4632675101900565,2.387456589912171,2.906706786697299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41613090038785655,1.019308372155183,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.2304708023195463,0.3833333333333333,0.4490731195102493,0.0,0.0
TD115446,2.0,14.381134611796249,11.348594700402145,7.341447824215359,3.5487143944896093,3.5322348868070366,2.28401293772541,8.869009513746695,4.566456596567193,1.2436731847200053,1.3021478443831445,0.34604125825600884,0.7390243712265875,0.6187987450976828,0.9663287432808978,0.5401849742132455,0.8379629337831103,0.07526420927314156,0.29149702908034714,0.4060002758776657,0.7228932907339033,0.0,0.0,0.0,0.0,0.0,0.0,0.08962962962962964,0.15421569600268323,1.6996296296296296,0.9203999654573408,0.8743956043956046,0.1322634779535832,0.2,0.4140393356054125
TD303340,2.0,4.515799594620006,5.466627730997429,2.9625988511948265,3.1241974753165307,1.1896533665284772,2.241157130797421,8.073086535148281,6.875006304730909,0.9647344642349203,1.6241555051079033,0.0,0.0,0.18603505790124153,0.5261866039215995,0.1728410380738432,0.4888682803573471,0.0,0.0,0.16609640474436813,0.4697915765017926,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.08838834764831845,1.075,1.4694508206420909,0.7529761904761905,0.35724204971723,0.0,0.0
TD547427,3.0,5.616576535347495,5.183719809850751,3.620217738776949,2.439898225141407,1.6665819049741906,1.8330569427511685,8.119104417208321,4.424557269536542,0.6096416247081616,0.8517898569399835,0.12168885325848677,0.36819530692106217,0.1282224752075063,0.38422953680598926,0.20306816243788073,0.4896273363338893,0.0,0.0,0.1834066557022376,0.4374626319917676,0.0,0.0,0.14169270369348194,0.6176241764369401,0.0,0.0,0.0324561403508772,0.07826704922348895,1.3882205513784462,1.5055554454577802,0.9253414284374037,0.11003079757848626,0.10526315789473684,0.3153017676423058
TD954271,15.0,64.00543280351538,33.03081772270476,8.320854661042103,3.8668024417309104,6.061678635663679,3.9300669575378437,2.12354393957308,1.6482202220585223,0.8590847362701337,1.041652868574728,0.32157476097731896,0.6569445517804258,0.9338524136096827,0.6941199527098858,2.891757584717087,1.6965644403054356,0.3711322392153982,0.733012572111999,0.9089292091960183,0.8972326408941679,0.9209002362955854,0.9162521787106657,0.05555555555555555,0.2357022603955158,0.0,0.0,0.3299225919323958,0.20830399402492702,8.346113916947251,4.9667966261990255,0.6026455026455027,0.39308913351301594,0.17592592592592593,0.35457892832554355
TE514890,6.0,6.871649606990707,10.054023132235928,3.8239538124404344,3.0809422044684656,3.500633314917164,2.240356550168162,8.683248091911718,2.325239933549179,0.9091272103609559,0.7883918651058317,0.7050459218864282,0.856565270988807,0.7775207813819253,1.2479343472057174,0.09090909090909091,0.30151134457776363,0.0,0.0,0.18911031464514935,0.4211260261937425,0.09090909090909091,0.30151134457776363,2.995705878606071,2.8287708281986315,0.3782206292902987,0.5253725301574618,0.008264462809917356,0.02741012223434215,1.7888429752066115,2.6009119571024275,0.9144234553325462,0.07206732776600332,0.3242424242424242,0.4120655042562769
TF242691,14.0,52.99940900195392,45.82441180400001,8.452945624414822,4.033554694887697,2.524692590704193,1.7910417389478004,6.632954589037484,2.9378142106469674,1.5912918892622256,2.264785198245497,0.22916600551809868,0.45500550584621396,1.1180548944069875,0.9272589230766576,2.4899736742248106,1.9367252631379992,0.1111111111111111,0.33333333333333337,0.1111111111111111,0.33333333333333337,0.5555555555555556,0.8819171036881969,0.0,0.0,0.0,0.0,0.26958535291868624,0.23126986911104253,4.990709907376575,3.9224224990843686,0.7524691358024691,0.31818424265995937,0.1111111111111111,0.22047927592204922
TF846529,14.0,62.32104020692936,36.97254085140453,7.60260319278689,4.016540381675922,3.5605308849713277,1.6240395577882722,4.075836293178822,2.5957430860518556,0.9173956897566948,0.843563410602873,0.09090909090909091,0.30151134457776363,1.0909090909090908,1.4459976109624424,2.807261410784443,2.1466687571491057,0.45454545454545453,0.6875516509523287,0.4586978448783474,0.6913029776639096,1.46285023521124,1.132895261146056,0.09090909090909091,0.30151134457776363,0.0,0.0,0.45283189033189025,0.3684308946016591,8.117784992784992,3.5777833974925484,0.768211334120425,0.2858310797413918,0.022727272727272728,0.07537783614444091
TF890867,8.0,25.37779797553309,14.813631718742501,6.817146319615197,3.815987942546213,8.842226261773286,3.185805285142862,12.700639537264706,3.2209672989684233,1.8333333333333333,1.3291601358251257,0.16666666666666666,0.408248290463863,0.8333333333333334,0.408248290463863,1.5501598843161766,1.405449374807604,0.16666666666666666,0.408248290463863,0.8584132754914217,0.9901881965171168,0.16666666666666666,0.408248290463863,4.408573159807598,2.11183934305531,0.0,0.0,0.7803030303030303,1.5812767562895607,9.144444444444444,15.69293579460798,0.8867496882202764,0.064755122952974,0.08333333333333333,0.2041241452319315
TG140377,15.0,88.57430356143315,37.598263257182914,12.572583436650467,4.136521508031738,6.5199518577030995,2.2929377348480897,2.2567939629662574,1.8035852208593848,1.0,1.1055415967851334,0.3157894736842105,0.6710382982072027,1.5789473684210527,1.4265650070355176,3.7599759288515493,2.679339604613699,0.3915548762199708,0.8471345304385502,0.7894736842105263,0.7873265148181361,0.631578947368421,0.6839855680567694,0.3157894736842105,0.5823927253578187,0.0,0.0,0.30231172336435497,0.1710407969170429,7.220365891418523,2.3098601254564524,0.6280701754385966,0.3783513877067153,0.09649122807017542,0.21741884731019068
TH269409,7.0,29.944444444444443,29.78249035970873,9.222222222222221,3.888982258449626,3.888888888888889,2.0832352918107335,9.222222222222221,3.3528838431057344,2.3333333333333335,1.5718104959867516,0.2222222222222222,0.5483188805533161,0.9444444444444444,0.9375953110592338,1.0555555555555556,1.2589548523523144,0.05555555555555555,0.23570226039551584,0.1111111111111111,0.32338083338177726,0.4444444444444444,0.7047921864945659,3.3333333333333335,2.1693045781865616,0.2222222222222222,0.42779263194649864,0.10850522026992615,0.12299943947186383,3.1014074705251176,2.2588825355342483,0.78624592999593,0.14624221308281887,0.09259259259259259,0.2155872222545182
TH461593,7.0,19.932906586973356,15.555891395472859,9.330533762224139,4.994953909917244,3.02006899475667,1.6905195086164226,12.127829448177321,6.089429065158156,0.8545830933187529,1.045806826244469,0.6698535046053529,1.3115900927472393,0.6886103450197001,1.110006884231311,1.2787250686184077,2.151729954452444,0.08333333333333333,0.28867513459481287,0.08333333333333333,0.2886751345948129,0.0,0.0,0.8083773697136089,0.9113334412604276,0.0,0.0,0.12896825396825395,0.25451161661199023,1.9626322751322751,1.0786723998797414,0.9117647058823529,0.10851927977663306,0.25,0.4522670168666455
TH520436,12.0,20.644498121202528,14.369884124504615,6.889515911073314,3.281848617779109,5.481394718953844,3.814226719665327,6.302561191890859,3.9605862157697973,1.0837280168061187,0.9265393503289172,0.26067563167645313,0.5244481797825608,1.1861447705100752,1.0405039668421636,0.42320755491988454,0.6454875869376898,0.0,0.0,0.7023424883900685,1.0226184501618993,0.3713699874121251,0.7662782490819469,0.0,0.0,0.0,0.0,0.04713804713804713,0.07401187318056993,2.562962962962963,1.4650980669153217,0.7406445406445407,0.3022228299027002,0.09259259259259259,0.188398055086813
TH830936,12.0,23.354279589117343,23.021652188480818,7.331864085600123,4.50877696745812,4.162077087075742,2.8828724524929,6.604169195628661,4.839450389552347,1.3752371765998948,1.562972571735466,0.6439395195250257,0.8767303241443966,0.7351660954901591,1.0086128140750614,2.3223824924476344,2.621124320215402,0.05555555555555555,0.23570226039551584,0.3333333333333333,0.6859943405700354,0.22302701990351823,0.5495368981978528,0.6719428466638924,1.390482707817782,0.0,0.0,0.26336395086395087,0.26713867501635097,2.8974875433208767,2.146605437134302,0.6828773849607183,0.3423046717281641,0.28611111111111115,0.38340792113221667
TJ707333,9.0,22.27052398992049,55.31656004076408,2.932281619138572,3.720959531028649,26.271505330930196,26.013404361460758,3.9397017325961246,3.821102377499362,0.8600573440951208,1.6871416321858677,0.272547278970556,0.820400846210326,0.2604335755178476,1.0086549007738754,0.6666666666666666,2.581988897471611,0.0,0.0,0.18756294858812209,0.7264281762473548,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.5163977794943222,2.8666666666666667,5.588466013223341,0.6555555555555554,0.4385522116328252,0.13333333333333333,0.3518657752744984
TL410187,7.0,10.646432960979592,12.981213750996385,7.368722411991034,4.647091003378189,4.203996082536632,2.8951766888692703,9.491860398578234,5.0994712347232936,1.1487693997874557,1.1939574271122175,0.5962775443281313,0.868888568084743,0.4593570626765155,1.0027399765529972,0.24379397968630503,0.6237613138648572,0.16218247816142753,0.5252024556324939,0.2034825144012848,0.41771021311687667,0.2562494049662888,0.657038782455625,0.6701265522291496,1.3735031462326053,0.0,0.0,0.028611111111111108,0.07451979689957908,1.5114880952380954,1.9737072242815834,0.8394630655292421,0.23470278614720125,0.335,0.4614336925621914
TM532149,6.0,21.874934192230267,24.83678580813347,6.633189614631869,3.3564116622343296,2.3031991174286666,2.5693968860957375,13.043987622928046,9.062170543223193,0.966721710916178,1.3494719214138486,0.37786158608660164,0.9391023079910281,1.194078860126449,1.5940838954278556,1.3419416038550251,2.283491829586878,0.0,0.0,0.5368255282781124,0.8147443032334403,0.3043121553777482,0.6022016055858729,3.1254368171402973,2.811888370884296,0.0,0.0,0.16632713691537218,0.2843239404373602,2.6729522111875053,2.406504319283986,0.8903690263984382,0.23776067708552348,0.12941176470588237,0.3312187832127598
TO575734,11.0,64.58241201402828,43.57105904440487,11.482014638977354,3.8429002355998323,4.40181721390577,2.3459174795904554,3.688916507618602,1.836797821515537,1.6226332351897341,1.2378858088899527,0.16666666666666666,0.3834824944236852,2.063554280138243,1.9674558346218054,3.1277083789299365,2.1842278673430804,0.05555555555555555,0.23570226039551584,0.2222222222222222,0.5483188805533162,0.6976605941607487,0.6239855684046479,0.0,0.0,0.0,0.0,0.26419267460934126,0.17720790207703127,5.4116138491138495,3.009657307275776,0.7088804713804715,0.22001265130416184,0.08333333333333333,0.1917412472118426
TP431285,15.0,21.525795288212876,19.356082361619944,6.114623291652884,3.410657356218199,3.2796838994146436,3.9862792335152135,4.894167440908519,2.237605309328838,1.2248613674577276,1.3563801004221556,0.48299882973616304,0.9556262116567412,1.1409742535161207,1.0694956264929034,1.1460670442342638,1.2606623035432065,0.0,0.0,0.6525563798394494,1.0285472730665661,0.0,0.0,0.0,0.0,0.0,0.0,0.13949975949975948,0.16066001793177165,2.8812987012987015,2.1051417658904388,0.8086243386243388,0.20515108006164073,0.17666666666666667,0.32779929980459227
TP559945,7.0,28.815583506373216,20.994353312534724,8.681640410457625,4.1734736360592315,4.528851434504006,3.3067554316297585,11.690798543760696,5.049603940756298,0.679447886734128,1.0021062740981064,0.45454545454545453,0.8201995322647243,0.18181818181818182,0.6030226891555273,2.485026958012459,2.4422656393731295,0.0,0.0,0.5454545454545454,0.8201995322647244,0.2727272727272727,0.4670993664969138,0.62072764888761,0.9001815468366535,0.0,0.0,0.2848976780794963,0.28775880853246266,3.0784435261707985,2.1999415951802024,0.9486914600550964,0.07467721395667427,0.2121212121212121,0.40201512610368484
TP933909,15.0,62.92519330323735,19.54652407979338,8.91222025312574,3.6418438116619813,5.148967292485608,3.496277320562033,1.467881957727491,1.4399398086020527,0.44560522951754306,0.6636908074802246,0.22135060352423475,0.5897623070422703,0.738624334972247,1.010218412842506,2.245423028387538,1.2851698997334315,0.29646283235346643,0.625923347378158,0.5140111390435965,0.8646092059921263,0.296041767357222,0.48627852883489386,0.0,0.0,0.0,0.0,0.28900794583567696,0.2079918508308037,7.977975689110141,3.6471892104809944,0.5952380952380951,0.43221891075378316,0.10714285714285714,0.2894671117609197
TR593558,14.0,38.686726442308,38.5942145514211,4.807050997331423,2.368976835091694,1.226812663671658,1.6153014618351362,3.5245188163017187,2.0434313624167237,1.1646648149004086,0.97120193458225,0.45115926229268793,0.8698340940293147,0.6090364194034509,0.67694995856913,1.2142857142857142,1.5776599725577718,0.0,0.0,0.2600735625260504,0.5181937191327431,0.6608833833072343,1.0547751359609558,0.0,0.0,0.0,0.0,0.2197278911564626,0.27487914755875426,6.837188208616779,6.085617302740801,0.6541666666666667,0.31498795934116997,0.16071428571428573,0.2704544405174454
TR815440,7.0,13.55856192782046,23.25730571843816,2.9144354288278334,2.4521048867170285,2.335117508697011,2.074083851512618,14.444007841889087,14.849104197454363,0.6857248901705213,1.0995081780647635,0.8289351969341958,1.3690986239158176,0.3067167310003987,0.5010266974268687,0.8545813189503593,1.6246801560862507,0.0,0.0,0.32444972518199194,0.8861390500679562,0.13397353470580148,0.6139438639101287,0.11009943866244042,0.3512133156336036,0.047619047619047616,0.21821789023599236,0.17777777777777778,0.28622705309932867,3.536507936507936,5.5560468036776,0.9443741026447793,0.09830426469352102,0.2857142857142857,0.43506978093831605
TS259655,13.0,33.928336913908105,74.06515283572394,3.8884158387491783,4.701814255404524,2.9155818193560745,5.611232431764754,2.8305605166777834,2.7976872175950858,1.0029326164808583,1.185305421876815,0.0,0.0,0.7309516523349435,1.2787182388404794,1.8126505275898117,3.453737426115268,0.08333333333333333,0.28867513459481287,0.32857996252824123,0.8720630405501962,0.5738265917231492,1.6973969421467465,0.3045961363548923,1.055151967911702,0.0,0.0,0.21944444444444444,0.34354313487811905,4.6875,6.490486919680638,0.5062830687830687,0.42242620824254173,0.0,0.0
TS662989,5.0,8.765902835700077,9.951966844703332,4.28181241957479,2.9414957817648046,1.7907490511248063,2.449589900767103,10.421791705628184,5.500603550223271,1.9709514001898316,2.862387894485963,0.23363863607227958,0.483540049067267,0.6071523474872533,0.7737483479631784,0.2609071112356217,0.6584424016153796,0.0,0.0,0.7327164742901233,0.8195029239781,0.11327352250310312,0.3512981671019842,0.8334036630063764,1.392109714894658,0.0,0.0,0.036309523809523805,0.09393492820226522,1.8961309523809526,1.714019702061786,0.830455406521583,0.24199556729695063,0.15,0.3284733426658931
TT868712,2.0,7.614201601921152,8.90200192074916,2.8219246783919862,2.4639061746322075,2.3940863229743017,2.4776888986428482,7.759018048362738,5.771307698221016,0.4970344228886188,1.141669088538476,0.4234026122485556,0.8440573864165697,0.31576254527989683,0.6661256794142291,0.0,0.0,0.0,0.0,0.0,0.0,0.1401725072803885,0.5244774972882896,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.599926034450862,0.7958874458874459,0.38022683723570316,0.21428571428571427,0.42581531362632
TW470502,6.0,6.429489213815643,9.170076361117268,4.194083097576609,2.2865462568103467,3.354990009685509,2.3822201415344737,9.763700992303393,4.301388715033681,0.7377673985750874,1.0076930429207243,0.2,0.42163702135578396,0.6188836992875437,0.8794466093921184,0.1,0.31622776601683794,0.0,0.0,0.15122144012316557,0.4782041818399767,0.1,0.31622776601683794,1.8,2.043961295567452,0.3,0.6749485577105528,0.03333333333333333,0.10540925533894598,1.2861904761904763,1.6282889850688198,0.9161172161172162,0.12854133484849534,0.15,0.3374742788552764
TW876975,1.0,9.00100980339763,8.761902405729806,5.612704253982123,3.3457623534914203,1.2177474508082469,1.3371414118416487,8.786309470952789,2.570573094900663,1.1081888815134442,1.4693185431617528,0.16126853204910008,0.44196429318268754,0.17645772640846868,0.4899664781336378,0.4993194349838161,1.1003758549924276,0.0,0.0,0.45459018375362004,0.739324211220284,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095238,0.1484360392476957,1.63125,1.2689595773385074,0.8945887445887445,0.13998503374908244,0.125,0.3415650255319866
