,M,C,P,T,MT,TW,TC,DB,TA,O,CB,LW,LS,at_home,p_name,min_played,is_sub,pos_num_x,PlayGuid,M_per80m,C_per80m,P_per80m,T_per80m,MT_per80m,TW_per80m,TC_per80m,DB_per80m,TA_per80m,O_per80m,CB_per80m,LW_per80m,LS_per80m,Meters_per_Carry_per80m,%Successful_per80mackles_per80m,%Turnovers_Won_per80m,DB_per_Break_per80m,pos_num_y
3029,0,1,3,11,0,0,0,0,0,0,0,0,0,0,Jake Woolmore,35,1,1,JW511503,0.0,1.6818818107317035,5.04564543219511,18.50069991804874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3030,0,3,1,13,0,0,0,0,0,0,0,0,0,0,John Afoa,35,1,3,IA314592,0.0,5.04564543219511,1.6818818107317035,21.864463539512144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
3031,0,1,1,13,0,0,0,0,0,0,0,0,0,0,John Hawkins,35,1,8,JH757259,0.0,1.6818818107317035,1.6818818107317035,21.864463539512144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
3032,30,2,1,9,0,0,0,0,0,1,1,0,0,0,Mitch Eadie,15,1,7,ME278641,92.64627553675017,6.176418369116678,3.088209184558339,27.793882661025048,0.0,0.0,0.0,0.0,0.0,3.088209184558339,3.088209184558339,0.0,0.0,15.0,1.0,0.0,0.0,7.0
3033,0,0,8,3,0,0,0,1,0,0,0,0,0,0,Andy Uren,15,1,9,AU529251,0.0,0.0,24.70567347646671,9.264627553675016,0.0,0.0,0.0,3.088209184558339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
3034,3,1,3,3,0,0,1,1,0,0,0,0,0,0,Piers O'Conor,17,1,12,PO451364,8.440332686465492,2.8134442288218313,8.440332686465492,8.440332686465492,0.0,0.0,2.8134442288218313,2.8134442288218313,0.0,0.0,0.0,0.0,0.0,2.9999999999999996,1.0,0.0,1.0,13.0
3035,135,7,3,5,1,0,2,3,0,2,3,0,0,0,Henry Purdy,56,1,15,HP862671,166.9900559000901,8.658743639263932,3.7108901311131133,6.184816885188523,1.2369633770377044,0.0,2.473926754075409,3.7108901311131133,0.0,2.473926754075409,3.7108901311131133,0.0,0.0,19.285714285714285,0.8333333333333334,0.0,0.42857142857142855,11.0
3036,55,9,14,4,0,0,4,3,0,0,1,0,0,1,Lloyd Evans,80,0,15,LE573925,55.0,9.0,14.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,6.111111111111111,1.0,0.0,0.3333333333333333,15.0
3037,44,7,4,3,2,0,1,1,0,2,0,0,0,1,Louis Rees-Zammit,80,0,14,LR428316,44.0,7.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,6.285714285714286,0.6,0.0,0.14285714285714285,14.0
3038,40,6,4,6,3,0,1,1,0,2,1,0,0,1,Chris Harris,80,0,13,CH868958,40.0,6.0,4.0,6.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,6.666666666666667,0.6666666666666666,0.0,0.16666666666666666,13.0
3039,5,3,11,6,1,0,0,1,0,1,0,0,0,1,Billy Twelvetrees,68,0,12,WT524638,5.494542246696432,3.2967253480178593,12.087992942732152,6.593450696035719,1.0989084493392864,0.0,0.0,1.0989084493392864,0.0,1.0989084493392864,0.0,0.0,0.0,1.6666666666666667,0.8571428571428571,0.0,0.3333333333333333,12.0
3040,54,7,1,6,0,0,0,2,0,0,0,0,0,1,Ollie Thorley,80,0,11,OT282658,54.0,7.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.714285714285714,1.0,0.0,0.2857142857142857,11.0
3041,22,6,7,12,2,0,1,0,0,1,0,0,0,1,Adam Hastings,59,0,10,AH313483,26.346500580286826,7.185409249169135,8.38297745736399,14.37081849833827,2.3951364163897115,0.0,1.1975682081948558,0.0,0.0,1.1975682081948558,0.0,0.0,0.0,3.666666666666666,0.8571428571428572,0.0,0.0,10.0
3042,8,2,24,2,2,0,1,0,0,0,0,0,0,1,Ben Meehan,52,0,9,BM865132,10.3679814582746,2.59199536456865,31.103944374823804,2.59199536456865,2.59199536456865,0.0,1.295997682284325,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,9.0
3043,9,2,1,4,0,0,0,1,0,0,0,0,0,1,Val Rapava-Ruskin,41,0,1,VR507937,13.609929611084903,3.0244288024633112,1.5122144012316556,6.0488576049266225,0.0,0.0,0.0,1.5122144012316556,0.0,0.0,0.0,0.0,0.0,4.500000000000001,1.0,0.0,0.5,1.0
3044,42,5,1,5,2,0,3,2,0,0,1,0,0,1,Jack Singleton,52,0,2,JS176680,54.43190265594165,6.479988411421625,1.295997682284325,6.479988411421625,2.59199536456865,0.0,3.8879930468529755,2.59199536456865,0.0,0.0,1.295997682284325,0.0,0.0,8.399999999999999,0.7142857142857142,0.0,0.4,2.0
3045,0,0,0,7,1,0,0,0,0,0,0,0,0,1,Fraser Balmain,68,0,3,FB698369,0.0,0.0,0.0,7.692359145375006,1.0989084493392864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750000000000001,0.0,0.0,3.0
3046,10,5,6,9,1,1,1,1,0,1,0,9,0,1,Freddie Clarke,80,0,4,FC501339,10.0,5.0,6.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,0.9,0.5,0.2,4.0
3047,1,1,3,7,2,0,0,0,1,0,0,5,0,1,Matias Alemanno,68,0,5,MA280318,1.0989084493392864,1.0989084493392864,3.2967253480178593,7.692359145375006,2.197816898678573,0.0,0.0,0.0,1.0989084493392864,0.0,0.0,5.494542246696432,0.0,1.0,0.7777777777777778,0.0,0.0,5.0
3048,28,6,2,11,2,0,2,0,0,0,0,0,0,1,Jordy Reid,65,0,6,JR943151,31.610967894719458,6.773778834582741,2.257926278194247,12.418594530068358,2.257926278194247,0.0,2.257926278194247,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.8461538461538461,0.0,0.0,6.0
3049,13,3,5,4,4,0,2,0,0,0,0,4,0,1,Lewis Ludlow,80,0,7,LL719541,13.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.333333333333333,0.5,0.0,0.0,7.0
3050,45,15,1,13,0,0,1,3,0,0,0,0,0,1,Ruan Ackermann,80,0,8,RA293163,45.0,15.0,1.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.2,8.0
3051,2,2,1,6,2,0,0,0,0,0,0,0,0,1,Santiago Socino,28,1,2,SS824247,3.9248302038508776,3.9248302038508776,1.9624151019254388,11.774490611552633,3.9248302038508776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,2.0
3052,1,2,1,5,0,0,0,0,0,1,0,0,0,1,Jamal Ford-Robinson,39,1,1,JF619423,1.5634469291562616,3.126893858312523,1.5634469291562616,7.8172346457813084,0.0,0.0,0.0,0.0,0.0,1.5634469291562616,0.0,0.0,0.0,0.5,1.0,0.0,0.0,3.0
3053,2,3,1,1,0,0,0,1,0,0,0,0,0,1,Kirill Gotovtsev,12,1,3,KG899842,7.310307272517415,10.965460908776121,3.6551536362587074,3.6551536362587074,0.0,0.0,0.0,3.6551536362587074,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.33333333333333337,3.0
3054,1,1,1,1,0,0,0,0,0,0,0,1,0,1,Andrew Davidson,12,1,5,AD842237,3.6551536362587074,3.6551536362587074,3.6551536362587074,3.6551536362587074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6551536362587074,0.0,1.0,1.0,0.0,0.0,5.0
3055,1,3,0,1,0,0,1,0,0,0,0,0,0,1,Jack Clement,15,1,6,JC751087,3.088209184558339,9.264627553675016,0.0,3.088209184558339,0.0,0.0,3.088209184558339,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,8.0
3056,0,0,27,0,2,0,0,0,0,0,0,0,0,1,Charlie Chapman,28,1,9,CC193144,0.0,0.0,52.98520775198684,0.0,3.9248302038508776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
3057,16,4,3,2,0,0,1,1,0,0,0,1,0,1,Tom Seabrook,12,1,12,TS259655,58.48245818013932,14.62061454503483,10.965460908776121,7.310307272517415,0.0,0.0,3.6551536362587074,3.6551536362587074,0.0,0.0,0.0,3.6551536362587074,0.0,4.0,1.0,0.0,0.25,13.0
3058,8,4,3,1,0,0,0,2,0,0,0,0,0,1,Kyle Moyle,21,1,10,KM835732,19.278104544186373,9.639052272093187,7.2292892040698895,2.4097630680232967,0.0,0.0,0.0,4.819526136046593,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,15.0
3059,47,8,3,2,0,0,3,2,0,1,0,0,0,0,Tyrone Green,80,0,15,TG140377,47.0,8.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.875,1.0,0.0,0.25,15.0
3060,5,1,0,4,3,0,0,0,0,0,0,0,0,0,Louis Lynagh,80,0,14,LL358015,5.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5714285714285714,0.0,0.0,14.0
3061,44,5,0,6,1,3,0,3,0,0,1,0,0,0,Luke Northmore,69,0,13,LN656772,47.93509902988607,5.447170344305235,0.0,6.536604413166282,1.089434068861047,3.268302206583141,0.0,3.268302206583141,0.0,0.0,1.089434068861047,0.0,0.0,8.8,0.8571428571428571,1.0,0.6,13.0
3062,77,15,10,7,2,3,1,7,0,2,2,0,0,0,Andre Esterhuizen,80,0,12,AE859027,77.0,15.0,10.0,7.0,2.0,3.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,5.133333333333334,0.7777777777777778,0.75,0.4666666666666667,12.0
3063,70,8,2,8,3,0,3,5,0,0,0,0,0,0,Joe Marchant,80,0,11,JM952052,70.0,8.0,2.0,8.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,8.75,0.7272727272727273,0.0,0.625,13.0
3064,16,6,14,7,1,0,3,4,0,0,0,0,0,0,Marcus Smith,80,0,10,MS438642,16.0,6.0,14.0,7.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.875,0.0,0.6666666666666666,10.0
3065,14,5,65,1,1,0,1,4,0,0,0,0,0,0,Danny Care,76,0,9,DC572851,14.415712014388344,5.148468576567265,66.93009149537446,1.029693715313453,1.029693715313453,0.0,1.029693715313453,4.118774861253812,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.5,0.0,0.8,9.0
3066,0,2,0,6,0,0,0,0,0,0,0,0,0,0,Santiago Garcia Botta,68,0,1,SG959191,0.0,2.197816898678573,0.0,6.593450696035719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3067,1,4,1,5,2,0,0,0,0,0,0,0,0,0,Jack Walker,68,0,2,JW464654,1.0989084493392864,4.395633797357146,1.0989084493392864,5.494542246696432,2.197816898678573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.7142857142857143,0.0,0.0,2.0
3068,1,4,0,1,0,0,0,0,0,0,0,0,0,0,Will Collier,59,0,3,WC705990,1.1975682081948558,4.790272832779423,0.0,1.1975682081948558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,3.0
3069,3,3,1,3,0,0,0,0,0,0,0,3,0,0,Matt Symons,60,0,4,MS697097,3.555749188671407,3.555749188671407,1.1852497295571356,3.555749188671407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.555749188671407,0.0,1.0,1.0,0.0,0.0,4.0
3070,13,7,2,6,1,2,0,0,0,2,0,0,0,0,Hugh Tizard,80,0,5,HT443979,13.0,7.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.8571428571428572,0.8571428571428571,1.0,0.0,5.0
3071,8,10,1,4,0,1,0,1,0,0,0,0,0,0,Tom Lawday,33,0,6,TL410187,14.007131955202597,17.508914944003248,1.7508914944003247,7.003565977601299,0.0,1.7508914944003247,0.0,1.7508914944003247,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,1.0,1.0,0.09999999999999999,7.0
3072,24,9,6,6,3,0,0,0,1,0,0,11,0,0,Jack Kenningham,80,0,7,JK878294,24.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,7.0
3073,22,6,5,9,1,3,4,0,0,0,0,2,0,0,Alex Dombrandt,75,0,8,AD528464,22.826858946590924,6.225506985433889,5.187922487861574,9.338260478150833,1.0375844975723147,3.1127534927169447,4.150337990289259,0.0,0.0,0.0,0.0,2.0751689951446295,0.0,3.666666666666666,0.9,0.42857142857142866,0.0,8.0
3074,0,0,0,5,1,0,0,0,0,0,0,0,0,0,Jack Musk,12,1,2,JM544254,0.0,0.0,0.0,18.275768181293536,3.6551536362587074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,-1.0
3075,12,1,0,3,0,1,0,0,0,0,0,0,0,0,Jordan Els,12,1,1,JE660730,43.861843635104485,3.6551536362587074,0.0,10.965460908776121,0.0,3.6551536362587074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999999998,1.0,1.0,0.0,1.0
3076,4,1,1,4,0,0,0,0,0,1,0,0,0,0,Simon Kerrod,21,1,3,SK536861,9.639052272093187,2.4097630680232967,2.4097630680232967,9.639052272093187,0.0,0.0,0.0,0.0,0.0,2.4097630680232967,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0
3077,8,2,0,3,0,0,0,0,0,0,0,0,0,0,Dino Lamb,20,1,4,DL309019,19.974283218617114,4.993570804654278,0.0,7.490356206981418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0
3078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Luke Wallace,5,1,8,LW568537,0.0,0.0,0.0,7.259132953697143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lewis Gjaltema,4,1,9,LG419681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Will Edwards,80,1,-1,WE871547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
3081,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Huw Jones,11,1,13,HJ337666,0.0,0.0,0.0,11.719510898303142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
3082,45,14,11,3,0,0,2,2,0,2,0,0,0,1,Freddie Steward,80,0,15,FS380018,45.0,14.0,11.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.2142857142857144,1.0,0.0,0.14285714285714285,15.0
3083,29,5,2,7,2,1,2,3,0,0,1,0,0,1,Harry Potter,80,0,14,HP136103,29.0,5.0,2.0,7.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5.8,0.7777777777777778,0.3333333333333333,0.6,14.0
3084,5,3,1,4,0,1,0,1,0,0,0,0,0,1,Matt Scott,66,0,13,MS156720,5.593307319513873,3.3559843917083243,1.1186614639027748,4.474645855611099,0.0,1.1186614639027748,0.0,1.1186614639027748,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,1.0,1.0,0.3333333333333333,13.0
3085,2,8,6,3,1,0,1,2,0,0,0,0,0,1,Dan Kelly,80,0,12,DK663093,2.0,8.0,6.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.25,12.0
3086,25,6,2,3,0,0,1,1,0,1,0,0,0,1,Guy Porter,80,0,11,GP493738,25.0,6.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.166666666666667,1.0,0.0,0.16666666666666666,13.0
3087,0,4,18,2,1,1,1,1,0,0,0,0,0,1,George Ford,65,0,10,GF392165,0.0,4.515852556388494,20.32133650374822,2.257926278194247,1.1289631390971235,1.1289631390971235,1.1289631390971235,1.1289631390971235,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.5,0.25,10.0
3088,22,4,33,6,0,0,1,2,1,0,0,0,0,1,Ben Youngs,56,0,9,BY523643,27.2131942948295,4.947853508150818,40.81979144224425,7.4217802622262266,0.0,0.0,1.2369633770377044,2.473926754075409,1.2369633770377044,0.0,0.0,0.0,0.0,5.5,1.0,0.0,0.5,9.0
3089,22,5,3,2,3,0,0,1,0,1,0,0,0,1,Ellis Genge,56,0,1,EG908747,27.2131942948295,6.184816885188523,3.7108901311131133,2.473926754075409,3.7108901311131133,0.0,0.0,1.2369633770377044,0.0,1.2369633770377044,0.0,0.0,0.0,4.3999999999999995,0.4,0.0,0.19999999999999998,1.0
3090,2,2,3,3,0,0,1,0,0,0,0,0,0,1,Julian Montoya,65,0,2,JM769604,2.257926278194247,2.257926278194247,3.3868894172913704,3.3868894172913704,0.0,0.0,1.1289631390971235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
3091,4,3,1,3,0,0,0,0,0,0,0,0,0,1,Dan Cole,62,0,3,DC242003,4.646887759013575,3.4851658192601818,1.1617219397533938,3.4851658192601818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,3.0
3092,4,4,6,3,0,0,0,0,0,0,0,11,1,1,Eli Snyman,80,0,4,ES993024,4.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,5.0
3093,7,2,0,10,0,0,0,0,0,0,0,0,0,1,Calum Green,80,0,5,CG647423,7.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,5.0
3094,31,16,7,9,1,2,0,0,0,0,0,7,0,1,Harry Wells,80,0,6,HW230339,31.0,16.0,7.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.9375,0.9,1.0,0.0,4.0
3095,4,3,5,5,2,0,1,0,0,0,0,0,0,1,Tommy Reffell,65,0,7,TR815440,4.515852556388494,3.3868894172913704,5.644815695485617,5.644815695485617,2.257926278194247,0.0,1.1289631390971235,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333335,0.7142857142857142,0.0,0.0,7.0
3096,24,8,5,6,2,0,2,1,0,1,0,1,0,1,George Martin,66,0,8,GM767405,26.847875133666594,8.949291711222198,5.593307319513873,6.711968783416649,2.2373229278055495,0.0,2.2373229278055495,1.1186614639027748,0.0,1.1186614639027748,0.0,1.1186614639027748,0.0,3.0,0.75,0.0,0.125,6.0
3097,0,3,0,2,0,0,2,0,0,0,0,0,0,1,Charlie Clare,15,1,2,CC233403,0.0,9.264627553675016,0.0,6.176418369116678,0.0,0.0,6.176418369116678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
3098,1,3,0,2,0,0,0,0,0,0,0,0,0,1,Nephi Leatigaga,24,1,1,NL771383,2.1888369928754376,6.5665109786263125,0.0,4.377673985750875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,1.0
3099,7,4,0,2,0,2,0,0,0,0,0,0,0,1,Joe Heyes,18,1,3,JH461608,18.880192407871093,10.788681375926338,0.0,5.394340687963169,0.0,5.394340687963169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000000000002,1.0,1.0,0.0,3.0
3100,3,1,0,2,0,0,0,0,0,0,0,0,0,1,Kini Murimurivalu,14,1,8,KM303791,9.75710209890384,3.25236736630128,0.0,6.50473473260256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0
3101,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Nic Dolly,15,1,7,ND508012,0.0,3.088209184558339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3102,1,1,31,4,0,1,0,0,0,0,0,0,0,1,Jack van Poortvliet,24,1,9,JV904195,2.1888369928754376,2.1888369928754376,67.85394677913857,8.75534797150175,0.0,2.1888369928754376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0
3103,1,2,2,0,2,0,1,0,1,0,0,0,0,1,Freddie Burns,15,1,10,FB166449,3.088209184558339,6.176418369116678,6.176418369116678,0.0,6.176418369116678,0.0,3.088209184558339,0.0,3.088209184558339,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.0
3104,2,1,1,2,1,0,0,0,0,0,0,0,0,1,Matias Moroni,14,1,13,MM551987,6.50473473260256,3.25236736630128,3.25236736630128,6.50473473260256,3.25236736630128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666667,0.0,0.0,13.0
3105,36,9,6,5,1,0,5,1,0,0,0,0,0,0,Mike Brown,80,0,15,MB981735,36.0,9.0,6.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8333333333333334,0.0,0.1111111111111111,15.0
3106,8,3,0,2,1,0,1,0,0,0,0,0,0,0,Mateo Carreras,80,0,14,MC625187,8.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,11.0
3107,4,4,2,2,1,0,1,0,0,2,0,0,0,0,Matias Orlando,42,0,13,MO427502,5.953121852839729,5.953121852839729,2.9765609264198645,2.9765609264198645,1.4882804632099322,0.0,1.4882804632099322,0.0,0.0,2.9765609264198645,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,13.0
3108,0,4,2,4,2,0,1,0,0,0,0,0,0,0,Luther Burrell,80,0,12,LB292641,0.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,12.0
3109,58,6,2,3,0,2,2,3,0,0,1,0,0,0,Adam Radwan,80,0,11,AR914169,58.0,6.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,9.666666666666666,1.0,0.5,0.5,14.0
3110,24,4,4,4,1,0,3,5,0,1,0,0,0,0,Joel Hodgson,56,0,10,JH757924,29.687121048904906,4.947853508150818,4.947853508150818,4.947853508150818,1.2369633770377044,0.0,3.7108901311131133,6.184816885188523,0.0,1.2369633770377044,0.0,0.0,0.0,6.0,0.8,0.0,1.2500000000000002,10.0
3111,11,2,34,3,3,0,0,2,0,0,1,0,0,0,Louis Schreuder,56,0,9,LS101938,13.60659714741475,2.473926754075409,42.05675481928195,3.7108901311131133,3.7108901311131133,0.0,0.0,2.473926754075409,0.0,0.0,1.2369633770377044,0.0,0.0,5.5,0.5,0.0,1.0,9.0
3112,2,7,2,2,0,0,0,0,0,0,0,0,0,0,Kyle Cooper,52,0,1,KC290866,2.59199536456865,9.071983775990276,2.59199536456865,2.59199536456865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,1.0
3113,0,1,3,4,1,0,0,0,0,0,0,0,0,0,Charlie Maddison,56,0,2,CM364992,0.0,1.2369633770377044,3.7108901311131133,4.947853508150818,1.2369633770377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,2.0
3114,6,3,0,6,1,0,0,0,0,0,0,0,0,0,Trevor Davison,56,0,3,TD547427,7.4217802622262266,3.7108901311131133,0.0,7.4217802622262266,1.2369633770377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,0.0,0.0,3.0
3115,2,2,3,12,1,2,0,1,0,0,0,7,0,0,Greg Peterson,80,0,4,GP926844,2.0,2.0,3.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.9230769230769231,1.0,0.5,4.0
3116,23,3,2,8,2,1,1,1,0,0,1,3,2,0,Sean Robinson,80,0,5,SR726850,23.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,7.666666666666667,0.8,0.5,0.3333333333333333,5.0
3117,1,5,4,16,0,0,1,0,0,0,0,0,0,0,Philip van der Walt,80,0,6,CV871679,1.0,5.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,6.0
3118,0,2,2,7,0,0,0,0,0,0,0,1,0,0,Will Welch,62,0,7,WW657895,0.0,2.3234438795067875,2.3234438795067875,8.132053578273757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1617219397533938,0.0,0.0,1.0,0.0,0.0,7.0
3119,2,6,1,8,0,0,0,1,0,0,0,0,0,0,Carl Fearns,56,0,8,CF997884,2.473926754075409,7.4217802622262266,1.2369633770377044,9.895707016301635,0.0,0.0,0.0,1.2369633770377044,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.16666666666666666,8.0
3120,0,1,2,7,0,0,2,0,0,0,0,0,0,0,Robbie Smith,24,1,2,RS563183,0.0,2.1888369928754376,4.377673985750875,15.321858950128062,0.0,0.0,4.377673985750875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
3121,0,0,0,2,0,0,1,0,0,0,0,0,0,0,Logovi'i Mulipola,28,1,1,LM816589,0.0,0.0,0.0,3.9248302038508776,0.0,0.0,1.9624151019254388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3122,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Mark Tampin,24,1,3,MT656123,0.0,0.0,0.0,13.133021957252625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
3123,1,3,1,4,0,0,0,0,0,0,0,0,0,0,Callum Chick,24,1,8,CC621973,2.1888369928754376,6.5665109786263125,2.1888369928754376,8.75534797150175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,8.0
3124,0,1,1,6,0,0,0,0,0,0,0,0,0,0,Gary Graham,18,1,7,GG484795,0.0,2.6971703439815844,2.6971703439815844,16.183022063889506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
3125,3,2,10,4,0,0,0,1,0,0,0,0,0,0,Sam Stuart,24,1,9,SS104605,6.5665109786263125,4.377673985750875,21.888369928754376,8.75534797150175,0.0,0.0,0.0,2.1888369928754376,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.5,9.0
