idPlayer,playguid,name,most_common_position_num,games_played,m_tries,s_tries,m_try_assist,s_try_assist,m_conversions,s_conversions,m_penalty_goals,s_penalty_goals,m_meters_made,s_meters_made,m_carries,s_carries,m_passes_made,s_passes_made,m_offloads,s_offloads,m_tackles_made,s_tackles_made,m_missed_tackles,s_missed_tackles,m_turnovers_won,s_turnovers_won,m_turnovers_conceded,s_turnovers_conceded,m_lineouts_won,s_lineouts_won,m_lineouts_stolen,s_lineouts_stolen,m_defenders_beaten,s_defenders_beaten,m_clean_breaks,s_clean_breaks,elo_score,defense_score,attack_score,open_score
68,FB166449,"Freddie Burns",10,24,0.2153,0.6609,0.3787,0.8870,1.4562,1.7871,0.5502,1.1297,21.0634,29.1678,4.9446,2.3369,7.7522,5.6970,0.5294,0.9482,2.2951,2.3851,2.3139,2.1026,0.0833,0.4082,1.3169,1.6573,0.1844,0.4403,0.0000,0.0000,1.3332,2.0722,0.3010,0.8678,1285.1592,0.0277,0.2386,0.1522
69,JH501596,"Josh Hodge",15,15,0.1659,0.4474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4061,54.0614,8.1668,5.4188,2.7367,2.5196,0.7092,0.9359,1.6715,2.1251,0.5666,1.0506,0.0825,0.3194,1.3454,1.0440,0.0000,0.0000,0.0000,0.0000,4.4793,2.6805,1.3381,1.5407,1151.2184,0.0172,0.3677,0.0702
70,JN875222,"Jack Nowell",14,18,0.1183,0.3449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3736,24.7414,8.5051,3.8117,3.3632,2.5746,0.3889,0.6077,5.4565,3.0475,0.8500,0.9382,0.3889,0.6978,0.8490,1.6768,0.0714,0.2673,0.0000,0.0000,2.8977,2.2933,0.2407,0.4584,1224.4598,0.0423,0.3814,0.1013
71,HS586007,"Henry Slade",13,23,0.1739,0.4910,0.0435,0.2085,0.6055,1.3600,0.3043,0.7648,30.2047,21.0367,7.0609,3.0657,10.4296,4.6632,0.2689,0.4642,4.8583,2.4919,1.6087,1.3396,0.1465,0.5277,1.2941,1.3117,0.0000,0.0000,0.0000,0.0000,1.5154,1.6194,0.6317,0.8890,1188.6382,0.0739,0.4264,0.1107
72,OD413673,"Ollie Devoto",12,6,0.0000,0.0000,0.1956,0.4790,0.0000,0.0000,0.0000,0.0000,17.5848,12.7259,8.4535,3.1279,8.6894,2.0879,0.7970,0.6444,2.6687,2.7671,2.0237,1.3801,0.1667,0.4082,0.7614,0.9486,0.5188,0.8438,0.0000,0.0000,1.0477,0.8905,0.0000,0.0000,1196.9680,0.0278,0.3990,0.0601
73,TO575734,"Tom O'Flaherty",11,24,0.3614,0.7373,0.0833,0.2823,0.0000,0.0000,0.0000,0.0000,62.9785,39.4591,10.6297,3.8371,3.9706,2.2074,0.3333,0.5647,3.4334,1.9041,1.3836,1.2068,0.1667,0.3807,2.0636,1.9675,0.0000,0.0000,0.0000,0.0000,3.1277,2.1842,0.7732,0.6925,1248.5812,0.0320,0.4365,0.1013
74,JS753060,"Joe Simmonds",10,28,0.1496,0.4778,0.4235,0.6800,2.2691,1.9242,0.3259,0.6817,22.8225,24.8573,5.9881,3.0764,22.5686,11.9122,0.6560,0.9694,6.0122,4.1930,1.8826,1.5353,0.1697,0.4414,0.6875,0.8485,0.0000,0.0000,0.0000,0.0000,2.1823,2.3788,0.1697,0.4414,1206.7273,0.0271,0.3827,0.0880
75,JM797663,"Jack Maunder",9,25,0.0615,0.3074,0.2752,0.5839,0.0000,0.0000,0.0000,0.0000,12.7427,16.7022,3.7044,2.2652,64.2823,21.9221,0.1981,0.4691,4.1277,3.2033,1.0500,1.4438,0.3952,0.7887,0.5771,1.0525,0.0674,0.2938,0.0000,0.0000,0.9939,2.1763,0.3186,0.6743,1241.5384,0.0241,0.2725,0.0652
76,AH670270,"Alec Hepburn",1,22,0.0500,0.2343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9659,11.0637,8.6364,4.3032,4.9687,3.3974,0.3048,0.5106,8.2698,3.1710,1.4412,1.5019,0.0604,0.2833,0.7567,1.0227,0.2605,0.4930,0.0000,0.0000,0.2573,0.5779,0.0000,0.0000,1249.0861,0.0227,0.3422,0.0747
77,JI538537,"Jack Innard",2,21,0.3759,0.6277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.4317,18.2196,8.0770,4.0066,2.8904,3.5125,0.1685,0.5694,8.4211,6.6210,0.7648,1.0249,0.2742,0.7256,0.2585,0.6046,0.0000,0.0000,0.1707,0.4827,0.8511,1.2303,0.2086,0.5515,1174.4463,0.0112,0.2296,0.0448
78,HW938842,"Harry Williams",3,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1763,5.1396,3.3431,2.8076,0.8547,0.9225,0.0875,0.3388,8.6071,4.2083,0.9472,1.0150,0.2164,0.5714,0.3317,0.6401,0.0962,0.3470,0.0000,0.0000,0.1767,0.4317,0.0000,0.0000,1201.2128,0.0200,0.3205,0.0666
79,WW865620,"Will Witty",4,10,0.2071,0.4370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5060,20.6432,6.6247,4.0385,3.2378,2.1978,0.0000,0.0000,6.1158,2.7149,1.2003,1.0092,0.0000,0.0000,0.5344,0.7228,1.6404,1.7610,0.1237,0.3912,0.0000,0.0000,0.2308,0.4882,1227.2521,0.0200,0.2663,0.0530
80,SL488310,"Sean Lonsdale",5,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0630,10.6667,7.0930,3.6962,3.7292,1.3862,0.0000,0.0000,8.4265,4.2207,1.4064,0.9057,0.1250,0.3536,1.0000,0.6325,3.9716,1.7902,0.3333,0.5164,0.6667,0.8165,0.1250,0.3536,1198.0378,0.0287,0.4487,0.1164
81,JK748722,"Jannes Kirsten",7,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6595,10.7836,9.2492,4.2532,2.2671,1.4497,0.2285,0.5597,9.6884,6.0155,1.2734,1.1836,0.4001,0.6082,0.7613,0.8980,1.6176,1.6679,0.0588,0.2425,0.4451,0.6629,0.0000,0.0000,1167.6814,0.0220,0.3843,0.0888
82,DA401740,"Don Armand",7,18,0.1667,0.3835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1201,13.5346,7.3551,3.3153,4.0179,2.9314,0.2222,0.5483,5.9617,4.0663,0.3817,0.5879,0.5556,1.1490,1.1798,1.1214,2.3030,1.8658,0.0714,0.2673,0.2857,0.8254,0.0000,0.0000,1224.8230,0.0186,0.3062,0.0628
83,RT304060,"Rusiate Tuima",8,3,0.5124,0.8875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.9087,12.9985,14.2403,3.9387,1.9500,1.7905,0.7767,1.3452,7.1174,1.0380,0.9035,0.8033,0.0000,0.0000,1.0248,1.7751,0.3911,0.6774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1185.5757,0.0135,0.3855,0.0590
84,JY505871,"Jack Yeandle",2,24,0.0745,0.3650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0560,13.7332,8.2111,3.6649,2.1393,2.3315,0.0000,0.0000,9.0806,6.9711,1.4051,1.2387,0.4411,1.0200,0.8532,1.4298,0.0000,0.0000,0.0000,0.0000,0.5600,1.1198,0.0466,0.2283,1231.6148,0.0164,0.2421,0.0547
85,BM645592,"Ben Moon",1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5398,3.5970,2.8696,1.8449,1.2549,1.4293,0.0000,0.0000,3.5596,3.2729,0.8897,1.5501,0.0000,0.0000,0.3922,0.8535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1196.2647,0.0113,0.1733,0.0531
86,SN390300,"Sam Nixon",3,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0832,7.2874,2.5496,2.8284,0.0000,0.0000,0.0000,0.0000,7.0118,2.7170,0.8452,0.8257,0.6188,0.7745,0.2963,0.5926,0.0000,0.0000,0.0000,0.0000,0.5315,1.0630,0.0000,0.0000,1206.3489,0.0223,0.2331,0.0406
87,RM607037,"Ryan McCauley",4,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1651,4.3303,2.1770,2.5138,2.2004,1.8702,0.0000,0.0000,4.3421,6.1239,0.3609,0.7217,0.0000,0.0000,0.3609,0.7217,1.4903,1.7226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.2135,0.0062,0.2019,0.0478
88,CT642805,"Christ Tshiunza",8,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9022,8.3652,6.1078,6.1338,1.4878,3.1150,0.0000,0.0000,6.6494,4.2633,0.7006,1.7161,1.3244,1.7430,0.9786,1.3440,2.5084,2.3764,0.0000,0.0000,0.5375,0.7487,0.0000,0.0000,1176.2115,0.0107,0.1624,0.0331
89,SH676296,"Sam Hidalgo-Clyne",9,8,0.2285,0.6463,0.5597,1.0403,0.0000,0.0000,0.0000,0.0000,18.0398,25.3869,2.3951,2.5360,62.6119,29.3941,0.6101,1.1472,3.3509,3.3813,0.0000,0.0000,0.6088,0.8681,0.6723,0.9367,0.2285,0.6463,0.0000,0.0000,1.1021,1.9359,0.4570,1.2926,1200.9119,0.0129,0.1870,0.0379
90,HS767035,"Harvey Skinner",10,20,0.0000,0.0000,0.2102,0.9400,0.0000,0.0000,0.1000,0.4472,13.4180,17.4775,4.6243,3.5846,13.1585,12.0148,0.1914,0.4925,5.1849,4.5658,1.5107,1.7349,0.1500,0.4894,0.3884,0.7693,0.2465,0.7252,0.0667,0.2582,1.2775,1.3905,0.0000,0.0000,1244.6261,0.0198,0.2744,0.0592
91,TH830936,"Tom Hendrickson",12,20,0.0000,0.0000,0.0500,0.2236,0.0000,0.0000,0.0000,0.0000,23.6157,21.6717,8.0873,4.0913,4.2958,2.9147,0.5102,1.0874,6.0424,4.8952,1.2377,1.5378,0.5795,0.8527,0.8271,1.0353,0.7336,1.3965,0.0000,0.0000,2.6127,2.6415,0.2007,0.5243,1260.5190,0.0223,0.3104,0.0699
92,GF915654,"George Furbank",15,22,0.1914,0.4174,0.5742,0.6981,0.4545,0.8004,0.3182,0.9455,59.4824,37.3269,8.4250,3.2220,9.5721,6.1105,1.0342,1.1187,4.0869,2.9699,1.3869,1.2956,0.5879,0.9140,1.1068,0.9940,0.1595,0.3784,0.0000,0.0000,2.6036,1.9936,0.7111,0.8523,1185.3528,0.0207,0.3733,0.1614
93,MP925514,"Matt Proctor",13,19,0.3373,0.5130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.7457,32.6398,6.6355,4.5624,2.4113,1.7125,0.5329,0.9753,5.9196,3.1231,1.4774,1.3313,0.2838,0.6773,0.7523,1.0595,0.2023,0.8342,0.0000,0.0000,3.1828,3.5743,0.6396,1.6184,1189.6899,0.0158,0.3079,0.1454
94,FD904134,"Fraser Dingwall",12,22,0.0472,0.2212,0.4847,0.6420,0.0000,0.0000,0.0000,0.0000,35.0743,22.6364,8.2915,3.1917,7.7518,3.3755,0.8139,1.0465,9.1927,3.3682,2.4253,2.0083,0.4102,0.8002,0.9389,0.9762,0.2503,0.4595,0.0000,0.0000,1.4891,1.2832,0.4392,0.7171,1211.1900,0.0215,0.3520,0.1620
95,RH318511,"Rory Hutchinson",12,23,0.3968,0.5992,0.2609,0.4490,0.0924,0.4433,0.0000,0.0000,52.6897,32.2155,7.2478,2.9327,10.0972,4.6616,0.9109,1.0599,5.8405,3.2566,1.7635,1.8311,0.3478,0.6473,1.0138,1.0333,0.1000,0.3078,0.0000,0.0000,2.3532,1.9161,0.8723,1.0442,1192.5644,0.0194,0.3514,0.1325
96,TC594085,"Tom Collins",11,14,0.4350,0.6527,0.2143,0.4258,0.0000,0.0000,0.0000,0.0000,49.5281,36.2740,6.1966,2.9404,4.8162,2.7571,0.7966,1.1141,3.1291,1.7678,1.4777,1.2433,0.0714,0.2673,0.7105,0.6809,0.0000,0.0000,0.0000,0.0000,2.1117,2.4502,0.6689,0.6730,1206.3942,0.0258,0.3667,0.1718
97,JG791693,"James Grayson",10,11,0.1818,0.4045,0.1421,0.4714,1.3423,1.6921,1.1886,1.2614,18.3716,21.3968,3.8605,2.3729,14.8264,8.8462,0.1818,0.4045,7.6016,5.5578,1.5449,1.6527,0.3216,0.5679,0.8228,1.4755,0.1000,0.3162,0.0000,0.0000,1.1990,2.2481,0.2307,0.5271,1220.1277,0.0146,0.2608,0.0953
98,AM990246,"Alex Mitchell",9,25,0.5047,0.6897,0.5702,0.8986,0.0000,0.0000,0.0000,0.0000,47.1098,35.8610,7.4065,4.1704,62.8626,12.1757,1.1591,0.9700,4.8448,2.7982,1.4702,0.9664,0.0400,0.2000,1.4535,0.9596,0.0000,0.0000,0.0000,0.0000,2.8282,2.1834,0.6999,1.0275,1187.2221,0.0188,0.3462,0.1466
99,AW666449,"Alex Waller",1,25,0.1927,0.4508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3670,11.2344,2.8670,1.6874,2.0004,2.2645,0.1499,0.4148,9.0887,4.2690,1.3099,1.2617,0.0518,0.2592,0.3366,0.7998,0.0000,0.0000,0.0533,0.2501,0.3117,0.7116,0.1269,0.4525,1207.9639,0.0152,0.2532,0.1063
100,JF794080,"James Fish",2,15,0.4312,1.1491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0153,3.4126,1.6112,2.2185,3.7144,4.2196,0.0844,0.3267,10.2583,5.2299,1.8933,3.2136,0.2194,0.6006,0.5617,0.9536,0.0000,0.0000,0.0000,0.0000,0.0973,0.3510,0.0000,0.0000,1208.2375,0.0107,0.1259,0.0595
101,EP503621,"Ehren Painter",3,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0703,4.4299,1.6395,3.0869,0.4789,0.8421,0.0000,0.0000,5.5299,4.7805,1.0132,1.3514,0.0000,0.0000,0.0000,0.0000,0.0686,0.2659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1158.7131,0.0118,0.1978,0.0918
102,DR539502,"David Ribbans",4,22,0.0000,0.0000,0.0569,0.2667,0.0000,0.0000,0.0000,0.0000,12.2902,9.4516,7.0990,2.8953,4.7881,2.5072,0.3365,0.5066,9.9638,3.8316,0.9769,1.3279,0.3312,0.5861,0.6115,0.9907,5.9174,3.1731,0.2297,0.5845,0.5850,0.7551,0.0455,0.2132,1161.3060,0.0228,0.3488,0.1391
103,AM144508,"Alex Moon",5,11,0.2452,0.8132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.7341,7.7221,3.8863,3.0657,1.7228,2.2900,0.0000,0.0000,5.8553,3.7066,1.0523,1.7666,0.3467,0.8714,0.2021,0.4525,1.4776,2.3829,0.2706,0.6020,0.0000,0.0000,0.0000,0.0000,1228.9734,0.0127,0.1665,0.0831
104,TW470502,"Tom Wood",6,11,0.0909,0.3015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0058,10.1495,4.4952,2.3880,3.1637,2.3473,0.1375,0.4559,10.2408,4.3767,0.6707,0.9815,0.1818,0.4045,0.6189,0.8794,1.8000,2.0440,0.3000,0.6749,0.1000,0.3162,0.0909,0.3015,1241.6430,0.0255,0.2999,0.1576
105,LL840089,"Lewis Ludlam",7,20,0.2000,0.4104,0.0500,0.2236,0.0000,0.0000,0.0000,0.0000,34.0199,21.1053,9.1341,4.4186,3.4326,2.1250,0.3500,0.6708,11.6093,4.7706,1.1402,0.8714,0.6500,0.9881,0.4845,0.7305,1.2530,1.5331,0.0000,0.0000,1.5773,1.3095,0.3809,0.5150,1198.3596,0.0247,0.3719,0.1718
106,TH461593,"Teimana Harrison",8,14,0.0000,0.0000,0.0714,0.2673,0.0000,0.0000,0.0000,0.0000,24.6065,18.7931,9.6156,4.6852,2.8537,1.7682,0.0714,0.2673,13.0349,7.2107,0.9092,1.0863,0.5742,1.2308,0.6886,1.1100,0.8084,0.9113,0.0000,0.0000,1.2787,2.1517,0.0000,0.0000,1233.3511,0.0195,0.2929,0.1164
107,MH943718,"Mike Haywood",2,16,0.1456,0.5825,0.0864,0.3457,0.0000,0.0000,0.0000,0.0000,4.3887,8.8651,5.6146,3.4597,6.9083,3.7298,0.2749,0.7526,9.0115,6.5364,1.0864,1.7271,0.2320,0.6572,0.7474,1.0702,0.0000,0.0000,0.0838,0.3136,0.2411,0.6627,0.0000,0.0000,1188.4562,0.0051,0.1366,0.0538
108,NA593737,"Nick Auterac",1,8,0.2102,0.5946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2639,5.9577,3.2056,2.8576,1.7186,1.7023,0.1890,0.5346,9.5560,4.6039,1.0767,1.7773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2102,0.5946,1218.9544,0.0129,0.1635,0.1000
109,PH646364,"Paul Hill",3,23,0.0466,0.2234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6064,9.1921,2.3500,2.0651,1.1463,1.1903,0.0000,0.0000,7.1610,3.7642,0.8527,1.0513,0.3756,0.5980,0.4323,0.9161,0.0000,0.0000,0.0000,0.0000,0.0966,0.3127,0.0470,0.2252,1240.2974,0.0169,0.2769,0.1187
110,AR118579,"Api Ratuniyarawa",5,25,0.0400,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7884,15.8018,7.2378,3.7264,3.4598,2.7912,0.5860,1.0686,8.1930,4.1831,1.5830,1.6947,0.3674,0.7622,0.6183,0.8346,1.2560,1.7030,0.0000,0.0000,0.9347,1.1975,0.1401,0.3873,1203.6992,0.0159,0.2836,0.1193
111,JA894551,"Juarno Augustus",8,23,0.3684,0.7071,0.1960,0.5549,0.0000,0.0000,0.0000,0.0000,50.1094,22.6494,9.4466,4.0179,3.2890,2.3073,0.6004,0.7811,8.4821,3.8438,0.9210,0.9936,0.5663,0.8222,0.8037,0.8598,0.5361,0.8147,0.0000,0.0000,3.1742,2.1755,0.6422,0.8107,1181.2452,0.0143,0.2921,0.1176
112,CT367230,"Connor Tupai",9,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6111,17.8347,3.3502,1.2070,58.9287,11.9988,0.0000,0.0000,4.2037,5.9449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2484,1.7655,0.0000,0.0000,1203.8428,0.0033,0.0558,0.0224
113,AT736273,"Ahsee Tuala",15,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.1154,38.5926,7.3674,5.5062,6.0783,4.0637,1.2722,1.6251,2.9040,2.8748,1.7411,2.3864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7972,1.1434,0.0000,0.0000,1190.1692,0.0080,0.1714,0.0623
114,AC890060,"Alex Coles",4,23,0.1064,0.3540,0.0486,0.2333,0.0000,0.0000,0.0000,0.0000,12.7526,13.4611,5.0577,3.1283,3.7525,2.3630,0.3943,0.7390,10.5580,6.1910,0.9353,1.2294,0.2967,0.7661,0.3855,0.5530,2.8669,2.5168,0.5673,1.1635,0.0722,0.3228,0.0870,0.2881,1178.2622,0.0105,0.2175,0.0893
115,KM835732,"Kyle Moyle",15,17,0.3327,0.9178,0.2701,0.6837,0.0000,0.0000,0.0000,0.0000,49.4232,33.0085,7.2136,3.1600,3.7540,2.2135,0.5962,0.7442,1.8356,1.0961,0.7953,1.1967,0.0000,0.0000,1.0450,1.2972,0.0000,0.0000,0.0000,0.0000,2.1356,1.7641,0.3377,0.8023,1177.0265,0.0187,0.3245,0.1562
116,JM704886,"Jonny May",11,9,0.4444,0.5270,0.3498,0.7366,0.0000,0.0000,0.0000,0.0000,51.8702,28.1290,6.3449,2.6596,3.4135,1.6305,0.2311,0.4591,3.0476,2.2293,1.2561,1.2377,0.0000,0.0000,0.8835,1.0022,0.0000,0.0000,0.0000,0.0000,2.1362,1.7188,0.8964,1.0632,1267.5971,0.0163,0.3865,0.2477
117,TS259655,"Tom Seabrook",13,15,0.0667,0.2582,0.1333,0.3519,0.0000,0.0000,0.0000,0.0000,29.1751,66.4717,3.9457,4.3564,2.8341,4.9820,0.2629,0.7849,2.6756,2.4834,1.1525,1.2587,0.0667,0.2582,0.7974,1.3192,0.3323,1.1021,0.0000,0.0000,1.9774,3.5725,0.4591,1.5232,1177.0369,0.0256,0.2326,0.1094
118,WT524638,"Billy Twelvetrees",12,24,0.0833,0.4082,0.1457,0.5407,0.1250,0.4484,0.0833,0.4082,14.6684,20.1894,4.6643,3.3623,7.4757,4.9817,0.3558,0.8614,6.8785,3.7363,2.0817,2.3580,0.1667,0.3807,0.1053,0.4588,0.1349,0.4149,0.0000,0.0000,0.7417,1.2843,0.2290,0.7795,1214.8839,0.0266,0.3105,0.1589
119,OT282658,"Ollie Thorley",11,21,0.2857,0.4629,0.1905,0.4024,0.0000,0.0000,0.0000,0.0000,51.7793,40.5402,6.7645,2.6368,1.5696,1.5986,0.7125,0.8423,5.1470,2.3591,1.3031,0.9153,0.2381,0.5390,0.8322,0.9514,0.0000,0.0000,0.0000,0.0000,1.6496,1.5764,0.6667,0.9129,1246.1570,0.0607,0.4279,0.2304
120,LE573925,"Lloyd Evans",15,12,0.0000,0.0000,0.1853,0.4353,0.7158,0.9737,0.5000,1.4460,17.0748,17.5848,3.6060,3.1308,8.8300,6.9929,0.0833,0.2887,5.2708,4.3404,1.3638,1.7778,0.1020,0.3532,1.3831,1.5246,0.0000,0.0000,0.0000,0.0000,0.6020,1.0067,0.1749,0.4090,1237.6231,0.0239,0.3454,0.1781
121,BM865132,"Ben Meehan",9,26,0.1190,0.4278,0.2416,0.5213,0.0000,0.0000,0.0000,0.0000,13.1564,16.7205,2.7744,1.9441,42.8227,14.2135,0.0991,0.3514,4.1637,2.8369,1.4806,1.2796,0.3894,0.8829,0.9404,1.1182,0.1050,0.3402,0.0000,0.0000,0.4562,1.0005,0.2921,0.5585,1247.3106,0.0281,0.2715,0.1533
122,HE127014,"Harry Elrington",1,22,0.1459,0.4819,0.0562,0.2637,0.0000,0.0000,0.0000,0.0000,9.3201,11.3065,5.0957,3.3567,1.3993,1.5447,0.2020,0.5436,10.0279,5.9027,0.8369,1.0189,0.0518,0.2430,0.4467,0.7678,0.0000,0.0000,0.0000,0.0000,0.1763,0.5198,0.0513,0.2407,1217.4468,0.0483,0.2475,0.1283
123,JS176680,"Jack Singleton",2,25,0.5344,0.7853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5855,20.0803,4.2210,2.0499,1.4294,1.3540,0.1191,0.4343,11.0862,5.6825,1.1698,1.2503,0.1684,0.4860,1.0404,1.2158,0.0000,0.0000,0.1401,0.6422,0.4524,1.3482,0.2278,0.5482,1238.4147,0.0378,0.2760,0.1500
124,FB698369,"Fraser Balmain",3,24,0.3329,0.7898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4998,4.2726,2.5751,2.3858,1.0186,1.2308,0.1505,0.4070,8.4847,5.1931,0.6118,0.9807,0.0921,0.3127,0.1116,0.3346,0.0000,0.0000,0.0000,0.0000,0.2527,0.6373,0.0000,0.0000,1166.7651,0.0239,0.2709,0.1342
125,BM181390,"Ben Morgan",8,15,0.4440,0.6969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.5683,15.9059,9.2302,3.7186,4.8155,3.1671,0.8054,1.0279,11.2762,4.4576,1.3881,1.6275,0.3239,0.5639,0.6429,0.8872,0.0998,0.3457,0.0000,0.0000,1.2245,1.1527,0.0667,0.2582,1212.0855,0.0799,0.3189,0.1536
126,AD842237,"Andrew Davidson",5,24,0.1226,0.6007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1478,3.0534,2.6750,2.4343,1.6735,2.1154,0.2099,0.6378,7.8180,5.4871,0.8782,1.3679,0.6354,1.2516,0.3761,1.1461,2.7049,3.4690,0.0526,0.2294,0.1810,0.7891,0.0000,0.0000,1205.2372,0.0166,0.1602,0.0835
127,JR943151,"Jordy Reid",6,16,0.1250,0.3416,0.1295,0.3540,0.0000,0.0000,0.0000,0.0000,15.7335,16.3807,4.5131,3.4954,2.8169,2.1883,0.5998,0.9256,13.7951,5.1003,1.5708,1.3127,0.6199,0.9384,0.8505,1.0056,0.0000,0.0000,0.0000,0.0000,0.3987,0.7562,0.3318,0.8131,1195.3659,0.0329,0.3465,0.1881
128,LL719541,"Lewis Ludlow",7,26,0.1243,0.3520,0.0769,0.2717,0.0000,0.0000,0.0000,0.0000,8.5160,14.3265,2.5086,1.5354,4.9729,2.6224,0.1538,0.3679,13.5169,5.4610,1.5930,1.3173,0.9605,1.2800,1.0529,0.8439,3.6205,2.2495,0.3263,0.5669,0.2071,0.7777,0.1225,0.3473,1240.4875,0.0535,0.4279,0.2292
129,JC751087,"Jack Clement",8,17,0.5774,1.2233,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.7956,41.6698,7.8100,4.2053,2.0700,2.7258,0.2473,1.0195,11.0568,5.9916,2.1829,2.2355,0.5127,1.1796,0.7095,1.0922,0.3144,0.7269,0.1288,0.5309,1.2313,1.7806,0.2303,0.5457,1224.8245,0.0099,0.1450,0.0751
130,HW640021,"Henry Walker",2,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5184,1.1592,1.2496,1.7520,0.0000,0.0000,0.0000,0.0000,8.9066,9.7730,0.3656,0.8175,0.0000,0.0000,0.9140,1.2926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1198.1759,0.0107,0.2312,0.1014
131,JF619423,"Jamal Ford-Robinson",1,22,0.1338,0.6274,0.0575,0.2698,0.0000,0.0000,0.0000,0.0000,6.4603,15.8162,2.8921,2.4595,1.1360,1.5748,0.1889,0.6317,9.5016,5.7624,0.5809,1.3751,0.1826,0.5936,0.8809,1.4548,0.0000,0.0000,0.0000,0.0000,0.1839,0.7357,0.1338,0.6274,1197.1106,0.0169,0.1390,0.0724
132,KG899842,"Kirill Gotovtsev",3,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4482,2.5945,4.3458,3.0663,1.6088,1.7246,0.0000,0.0000,12.2083,6.6494,1.1218,1.2968,0.2628,0.5804,0.0000,0.0000,0.0590,0.2504,0.0000,0.0000,0.5540,1.0434,0.0000,0.0000,1284.1578,0.0511,0.2523,0.1503
133,FC501339,"Freddie Clarke",4,28,0.0714,0.2623,0.1121,0.3304,0.0000,0.0000,0.0000,0.0000,14.6733,18.2449,5.0765,2.3837,3.7865,2.0030,0.2604,0.4604,11.3822,5.3585,0.6636,0.9730,0.2873,0.5368,0.7317,0.9053,4.9095,2.6363,0.0000,0.0000,0.6012,0.7695,0.2542,0.5148,1263.4703,0.0518,0.4191,0.2257
134,RA293163,"Ruan Ackermann",8,25,0.1625,0.4774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5091,19.5540,12.8107,4.3414,2.9022,2.1741,0.3279,0.7113,11.6940,4.4401,1.3141,1.2551,0.6499,0.7627,0.7883,0.8778,0.5869,1.1552,0.0468,0.2195,1.7139,1.1773,0.2050,0.5190,1240.2651,0.0632,0.4112,0.2275
